AT1G52855
AT3G03341
AT2G19810
AT2G21820
AT2G22420
AT2G27830
AT2G41190
AT2G41870
AT2G46270
AT2G46680
AT2G46800
AT2G47780
AT3G14720
AT3G15350
AT3G03870
AT3G20720
AT3G23920
AT3G27250
AT3G29575
AT3G46450
AT3G48240
AT3G48690
AT3G48700
AT3G61890
AT4G14620
AT4G22820
AT4G23880
AT4G27410
AT4G30960
AT4G32920
AT4G33140
AT4G33440
AT4G34000
AT5G06760
AT5G10930
AT5G01300
AT5G12840
AT5G15190
AT5G15500
AT5G01880
AT5G01520
AT5G01820
AT5G02230
AT5G01260
AT5G03230
AT5G03210
AT5G18130
AT5G18830
AT5G40800
AT5G47640
AT5G52300
AT5G52660
AT5G57050
AT5G57100
AT5G59220
AT5G59480
AT5G65990
AT5G66400
AT5G66460
AT1G05870
AT1G07430
AT1G19490
AT1G19970
AT1G20650
AT1G21000
AT1G22640
AT1G26770
AT1G05170
AT1G29640
AT1G33480
AT1G45249
AT1G51140
AT1G54120
AT1G56600
AT1G56610
AT1G58520
AT1G60190
AT1G69260
AT1G69480
AT1G73390
AT1G76590
AT1G77450
AT1G79270
AT1G80110
