AT2G20142
AT3G57450
AT3G13437
AT4G36945
AT5G44585
AT2G01670
AT2G04450
AT2G14580
AT2G22860
AT2G23320
AT2G23810
AT2G24600
AT2G24850
AT2G25735
AT2G26560
AT2G32190
AT2G35930
AT2G39530
AT2G40520
AT2G40750
AT2G41100
AT2G41110
AT2G41250
AT2G44290
AT2G45760
AT2G46400
AT2G47140
AT2G47510
AT3G05280
AT3G06300
AT3G06890
AT3G07390
AT3G09010
AT3G09810
AT3G10930
AT3G12220
AT3G13560
AT3G01290
AT3G20600
AT3G21080
AT3G22060
AT3G22160
AT3G22231
AT3G23250
AT3G25600
AT3G25780
AT3G25882
AT3G26470
AT3G26670
AT3G26690
AT3G27890
AT3G43810
AT3G46080
AT3G47540
AT3G48090
AT3G48640
AT3G50480
AT3G50930
AT3G51670
AT3G52430
AT3G56400
AT3G56450
AT3G57950
AT3G59080
AT3G60450
AT3G60540
AT3G61190
AT3G62370
AT4G11890
AT4G12720
AT4G13820
AT4G01895
AT4G14365
AT4G14420
AT4G15020
AT4G19180
AT4G19660
AT4G20830
AT4G02520
AT4G21830
AT4G21850
AT4G23210
AT4G23470
AT4G23810
AT4G26810
AT4G27280
AT4G29740
AT4G31800
AT4G33360
AT4G34150
AT4G35180
AT4G36500
AT5G05780
AT5G08300
AT5G10840
AT5G14030
AT5G16170
AT5G03120
AT5G03350
AT5G19120
AT5G19230
AT5G19240
AT5G20230
AT5G20990
AT5G22520
AT5G24200
AT5G24655
AT5G25250
AT5G25260
AT5G25265
AT5G25930
AT5G26690
AT5G35525
AT5G42830
AT5G43910
AT5G44460
AT5G46230
AT5G46780
AT5G48540
AT5G54490
AT5G54720
AT5G55450
AT5G55460
AT5G60800
AT5G62770
AT5G64410
AT5G64810
AT1G05350
AT1G05575
AT1G07135
AT1G08930
AT1G09430
AT1G09560
AT1G09932
AT1G17290
AT1G18210
AT1G18300
AT1G19020
AT1G19250
AT1G19380
AT1G21550
AT1G01340
AT1G28280
AT1G29310
AT1G30370
AT1G30630
AT1G33790
AT1G35580
AT1G35710
AT1G51620
AT1G55450
AT1G56060
AT1G56520
AT1G56660
AT1G57630
AT1G58110
AT1G59590
AT1G62420
AT1G64090
AT1G65490
AT1G65845
AT1G66090
AT1G71100
AT1G72280
AT1G72910
AT1G72920
AT1G72930
AT1G73805
AT1G74710
AT1G75040
AT1G78410
AT1G80840
