AT5G45275
AT2G05632
AT2G03590
AT2G40130
AT3G05690
AT3G13672
AT3G28050
AT3G57680
AT4G33040
AT4G35900
AT4G38340
AT5G06510
AT5G08170
AT5G12470
AT5G12960
AT5G16570
AT5G54095
AT5G64550
AT5G67160
AT1G11700
AT1G22160
AT1G02790
AT1G28230
AT1G28570
AT1G29050
AT1G34060
AT1G54160
AT1G55760
AT1G61930
AT1G66350
AT1G68600
AT1G70260
AT1G78020
