AT2G15090
AT2G21300
AT2G35760
AT2G40475
AT2G45630
AT3G08840
AT3G17840
AT3G27020
AT3G48720
AT3G54140
AT3G54220
AT3G56260
AT3G59420
AT3G63450
AT4G14440
AT4G16442
AT4G16490
AT4G17680
AT4G00360
AT4G00340
AT4G00400
AT4G25830
AT4G28780
AT4G30470
AT4G30710
AT4G34980
AT5G04530
AT5G02890
AT5G01075
AT5G25610
AT5G25620
AT5G41900
AT5G42100
AT5G49980
AT5G55910
AT5G58950
AT5G65683
AT5G66770
AT5G67360
AT1G07720
AT1G15060
AT1G16750
AT1G17840
AT1G01610
AT1G01600
AT1G04220
AT1G28440
AT1G29660
AT1G48480
AT1G70560
AT1G80530
