AT1G19397
AT5G58003
AT2G43465
AT2G02570
AT2G20400
AT2G21940
AT2G22080
AT2G22270
AT2G25590
AT2G34180
AT2G34730
AT2G35360
AT2G35540
AT2G38185
AT2G39580
AT2G40316
AT2G45380
AT2G48100
AT3G09250
AT3G13340
AT3G02300
AT3G03690
AT3G20420
AT3G21360
AT3G24560
AT3G24740
AT3G26085
AT3G27340
AT3G28690
AT3G47680
AT3G50430
AT3G50670
AT3G51830
AT3G51880
AT3G61420
AT4G08580
AT4G13400
AT4G14190
AT4G02485
AT4G02430
AT4G23860
AT4G25600
AT4G27120
AT4G30630
AT4G31650
AT4G32850
AT4G34540
AT4G38980
AT5G06950
AT5G10070
AT5G16610
AT5G03780
AT5G03180
AT5G23410
AT5G27270
AT5G27860
AT5G33280
AT5G38050
AT5G38860
AT5G41370
AT5G41870
AT5G44750
AT5G45760
AT5G49530
AT5G58140
AT5G58980
AT5G63370
AT5G65830
AT1G09140
AT1G10320
AT1G12790
AT1G13390
AT1G16590
AT1G18190
AT1G18750
AT1G19400
AT1G20696
AT1G03410
AT1G01290
AT1G04390
AT1G27420
AT1G27520
AT1G34340
AT1G47340
AT1G53780
AT1G56610
AT1G64180
AT1G65660
AT1G66750
AT1G67440
AT1G71240
AT1G71340
AT1G72190
AT1G76720
AT1G77950
AT1G80980
