AT1G07615
AT2G43465
AT2G02955
AT2G03670
AT2G04030
AT2G14860
AT2G18240
AT2G19540
AT2G23470
AT2G26060
AT2G26860
AT2G28070
AT2G35360
AT2G36340
AT2G37400
AT2G38070
AT2G38185
AT2G42290
AT2G47790
AT3G08800
AT3G15095
AT3G15130
AT3G15150
AT3G16950
AT3G03900
AT3G18160
AT3G19790
AT3G20420
AT3G20620
AT3G20650
AT3G22960
AT3G24150
AT3G24560
AT3G25430
AT3G26540
AT3G26618
AT3G28700
AT3G29090
AT3G42630
AT3G46870
AT3G48250
AT3G56450
AT3G59000
AT4G04670
AT4G10400
AT4G12750
AT4G13400
AT4G14050
AT4G02150
AT4G02485
AT4G00730
AT4G00690
AT4G25600
AT4G26810
AT4G30700
AT4G32520
AT4G34540
AT4G37670
AT4G39550
AT5G04050
AT5G08415
AT5G09540
AT5G10070
AT5G11460
AT5G14770
AT5G14960
AT5G16610
AT5G17210
AT5G17460
AT5G03780
AT5G19350
AT5G22840
AT5G40440
AT5G41970
AT5G42370
AT5G42780
AT5G44750
AT5G45760
AT5G47590
AT5G48330
AT5G50110
AT5G53770
AT5G58210
AT5G58930
AT5G58960
AT5G59000
AT5G59010
AT5G60870
AT5G62950
AT5G66960
AT1G16590
AT1G16650
AT1G18750
AT1G22830
AT1G24265
AT1G01740
AT1G01290
AT1G29030
AT1G31790
AT1G47340
AT1G48635
AT1G52310
AT1G56570
AT1G56690
AT1G64080
AT1G64600
AT1G68550
AT1G71490
AT1G72040
AT1G76120
