AT2G15440
AT2G33310
AT2G37870
AT2G40900
AT2G44670
AT2G45720
AT3G05165
AT3G10910
AT3G11690
AT3G14560
AT3G20300
AT3G25710
AT3G49570
AT3G49580
AT3G53980
AT4G08570
AT4G17030
AT4G20820
AT4G24480
AT4G30460
AT4G31330
AT4G33420
AT4G33550
AT4G35030
AT4G37970
AT4G40010
AT5G02640
AT5G18930
AT5G19875
AT5G22860
AT5G25620
AT1G14520
AT1G50630
AT1G55740
AT1G60470
AT1G67340
AT1G70300
AT1G71870
AT1G71960
AT1G75280
AT1G78100
