AT3G62930
AT5G59080
AT2G21790
AT3G21560
AT5G08640
AT1G45249
AT5G63400
AT5G65010
AT3G11690
AT4G33010
AT1G07510
AT1G74910
AT1G09530
AT2G18300
AT5G03350
AT3G63110
AT5G20060
AT3G02820
AT3G06270
AT1G29310
AT3G13437
AT5G40950
AT1G76120
AT3G20650
AT3G19170
AT4G32920
AT3G10405
AT1G66940
AT2G17630
AT1G74730
AT1G49130
AT5G21960
AT1G52040
AT3G47620
AT1G78490
AT5G02760
AT5G44720
