AT2G17630
AT2G19690
AT2G20140
AT2G21160
AT2G21790
AT2G24490
AT2G31730
AT2G32380
AT2G39080
AT2G43040
AT2G45790
AT2G46330
AT3G04630
AT3G09630
AT3G13520
AT3G14740
AT3G20670
AT3G27060
AT3G28580
AT3G46320
AT3G54560
AT3G60440
AT4G15390
AT4G16120
AT4G26690
AT5G08020
AT5G10390
AT5G15350
AT5G21060
AT5G22880
AT5G23420
AT5G59870
AT5G63400
AT5G65360
AT1G07370
AT1G09200
AT1G12000
AT1G05210
AT1G55330
AT1G56690
AT1G63220
AT1G72730
AT1G77640
