AT3G57450
AT1G36622
AT4G13395
AT2G01670
AT2G23810
AT2G26530
AT2G35930
AT2G46400
AT3G01830
AT3G10930
AT3G20600
AT3G23250
AT3G25600
AT3G50930
AT3G56450
AT3G59080
AT3G61190
AT4G27280
AT5G42380
AT5G46780
AT5G47070
AT5G54490
AT5G59820
AT5G62770
AT1G07135
AT1G18300
AT1G19770
AT1G27100
AT1G30370
AT1G56060
AT1G57990
AT1G59590
AT1G66090
AT1G80840
