AT2G16060
AT2G17850
AT2G25910
AT2G25950
AT2G39725
AT3G01910
AT3G10850
AT3G16190
AT3G17365
AT3G02550
AT3G23490
AT3G53970
AT4G14615
AT4G02980
AT4G26270
AT4G33560
AT5G05480
AT5G08100
AT5G08380
AT5G03455
AT5G03200
AT5G18040
AT5G42850
AT5G62200
AT5G63760
AT5G65760
AT5G65940
AT1G07750
AT1G08460
AT1G13280
AT1G13950
AT1G23960
AT1G26690
AT1G43800
AT1G48420
AT1G53280
AT1G59900
AT1G65980
AT1G69510
AT1G74410
AT1G74920
AT1G77370
AT1G79750
