AT2G03510
AT2G14560
AT2G25000
AT2G25510
AT2G32160
AT2G33530
AT2G34940
AT2G40600
AT2G40750
AT2G41090
AT2G44180
AT3G04210
AT3G09490
AT3G02770
AT3G22231
AT3G22240
AT3G45620
AT3G46110
AT3G47010
AT3G48080
AT3G51330
AT3G56400
AT3G56710
AT3G57240
AT3G62370
AT4G08470
AT4G12470
AT4G12480
AT4G12490
AT4G12500
AT4G14400
AT4G02420
AT4G01700
AT4G25110
AT4G26070
AT4G27270
AT4G29810
AT5G02100
AT5G03350
AT5G19240
AT5G19250
AT5G24210
AT5G25440
AT5G44390
AT5G45000
AT5G54610
AT5G55450
AT5G59670
AT5G60950
AT5G67450
AT1G05630
AT1G11330
AT1G02360
AT1G02450
AT1G13750
AT1G17430
AT1G03210
AT1G19960
AT1G21250
AT1G21270
AT1G29720
AT1G30900
AT1G31580
AT1G34750
AT1G51805
AT1G52290
AT1G55910
AT1G66970
AT1G68100
AT1G69730
AT1G74440
