AT2G01630
AT2G02500
AT2G13840
AT2G20260
AT2G20650
AT2G20790
AT2G20930
AT2G26540
AT2G33040
AT2G33450
AT2G35490
AT2G39580
AT2G42130
AT2G44920
AT3G06050
AT3G10620
AT3G13120
AT3G14220
AT3G15360
AT3G15520
AT3G16670
AT3G01370
AT3G18890
AT3G22880
AT3G23400
AT3G23730
AT3G26060
AT3G26720
AT3G27160
AT3G44620
AT3G44890
AT3G48730
AT3G52155
AT3G52960
AT3G53580
AT3G57330
AT3G63140
AT3G63490
AT4G10810
AT4G13030
AT4G21180
AT4G01040
AT4G01310
AT4G01900
AT4G22830
AT4G25370
AT4G25650
AT4G28706
AT4G38040
AT5G06290
AT5G08540
AT5G09995
AT5G13840
AT5G14910
AT5G17650
AT5G19370
AT5G23210
AT5G47040
AT5G49170
AT5G54380
AT5G57440
AT5G58250
AT5G63310
AT1G07090
AT1G10830
AT1G11750
AT1G18400
AT1G01780
AT1G04420
AT1G29040
AT1G31410
AT1G32490
AT1G32990
AT1G33330
AT1G35680
AT1G48350
AT1G50900
AT1G52220
AT1G55160
AT1G63610
AT1G63970
AT1G74970
AT1G77060
AT1G77490
AT1G78630
