AT3G19660
AT2G03450
AT2G26360
AT2G27590
AT2G28720
AT2G37860
AT2G41460
AT2G42070
AT2G42190
AT2G44730
AT2G44850
AT3G08620
AT3G08980
AT3G12200
AT3G15260
AT3G21110
AT3G22260
AT3G24120
AT3G46820
AT3G55520
AT3G56170
AT3G57930
AT3G62110
AT4G04870
AT4G09580
AT4G14790
AT4G15010
AT4G15130
AT4G16265
AT4G18800
AT4G21400
AT4G32570
AT4G37210
AT5G05000
AT5G07220
AT5G07720
AT5G08100
AT5G08590
AT5G09240
AT5G09250
AT5G09860
AT5G10070
AT5G11600
AT5G02820
AT5G15760
AT5G16760
AT5G16840
AT5G16990
AT5G17190
AT5G18940
AT5G20030
AT5G25510
AT5G38220
AT5G43140
AT5G47880
AT5G50340
AT5G56140
AT5G59160
AT5G59950
AT5G60540
AT5G65960
AT1G06960
AT1G12750
AT1G13870
AT1G16010
AT1G20693
AT1G20696
AT1G20770
AT1G22180
AT1G26260
AT1G02120
AT1G01730
AT1G29820
AT1G47970
AT1G55120
AT1G55170
AT1G56180
AT1G67620
AT1G68585
AT1G71430
AT1G71750
AT1G79950
