AT3G29575
AT1G18590
AT2G47880
AT1G06690
AT5G42860
AT5G47550
AT3G22740
AT3G11800
AT1G33240
AT3G50790
AT1G67360
AT5G54510
AT2G22240
AT5G57340
AT5G03910
AT4G27030
AT1G51805
AT3G23050
AT3G57010
AT5G67290
AT5G62440
AT5G52820
AT5G58787
AT4G34230
AT1G51660
AT4G37760
AT4G11890
AT1G20620
AT2G25510
AT1G65560
AT4G08300
AT5G13420
AT3G07080
AT5G09420
AT5G24120
AT1G15440
AT1G31350
AT1G07000
AT4G00750
AT2G27420
AT2G40150
AT3G01810
AT1G63260
AT3G47640
AT4G00720
AT1G11700
AT3G58070
AT2G01850
AT1G67070
AT1G23960
AT4G26370
AT1G02470
AT4G39160
AT2G45190
AT1G22770
AT3G01510
AT1G22370
AT5G25220
AT3G59000
AT1G20840
AT1G69935
AT1G21590
AT5G02860
AT5G16750
AT5G54910
AT5G19850
AT1G04690
AT2G22670
AT3G17611
AT4G12720
AT1G01160
AT1G63880
AT4G33980
AT3G52640
AT2G37790
AT4G33420
AT5G02260
AT1G07360
AT3G47490
AT5G61770
AT4G34050
AT3G01720
AT5G42240
AT1G16010
AT5G25630
AT1G18540
AT2G43360
AT2G34970
AT5G62200
AT3G57810
AT5G40200
AT5G60100
AT1G02390
AT3G02730
AT1G08460
AT5G54470
AT5G49280
AT4G38400
AT1G50240
AT5G63910
AT1G72160
AT2G18280
AT2G20180
AT4G34610
AT3G14280
AT1G49650
AT4G18340
AT5G19090
AT1G12750
AT1G04350
AT4G38890
AT2G05920
AT3G27160
AT3G14220
AT1G60230
AT4G32720
AT3G48880
AT1G03150
AT3G63120
AT3G18390
AT3G06760
AT3G16780
AT4G35470
AT3G55620
AT3G62690
AT1G12500
AT1G12280
AT1G04530
AT3G13800
