AT1G09780
AT2G04030
AT1G11710
AT1G29720
AT4G32870
AT5G17650
AT4G31840
AT2G47910
AT3G44450
AT5G10390
AT5G53420
AT5G61440
AT1G01010
AT4G39510
AT4G40060
AT4G01080
AT1G13650
AT4G28706
AT1G65860
AT5G59540
AT5G23010
AT1G72030
AT1G43670
AT1G64890
AT5G17600
AT3G46110
AT2G26540
AT4G19880
AT2G39710
AT4G22980
AT1G15660
AT1G22160
AT2G39570
AT3G57330
AT4G14930
AT5G17670
AT1G70300
AT4G34770
AT2G45920
AT5G04930
AT2G18170
AT2G41100
AT4G36910
AT3G54360
AT1G13110
AT4G33740
AT1G64880
AT1G01390
AT2G43100
AT4G04210
AT3G17640
AT1G05000
AT5G06290
AT4G38800
AT1G10050
AT4G37800
AT5G16940
AT5G64710
AT1G02950
AT1G55910
AT4G25110
AT5G64930
AT3G62930
AT3G51750
AT4G23990
AT3G24170
AT1G58170
AT5G50450
AT1G60440
AT1G67860
AT3G08630
AT4G17100
AT5G21170
AT4G22770
AT3G06650
AT3G52740
AT2G25000
AT2G17880
AT5G13640
AT5G62020
AT5G45820
AT4G01310
AT3G20240
AT4G05070
AT1G35510
AT5G16760
AT5G65280
AT3G19400
AT1G25350
AT1G76540
AT2G23360
AT2G06925
AT2G31880
AT2G39880
AT2G17370
AT3G13690
AT3G46830
AT1G64170
AT3G09940
AT4G37670
AT1G66350
AT1G12080
AT3G48110
AT4G15690
AT5G35460
AT3G14900
AT1G63470
AT4G04830
AT1G07250
AT5G58670
AT4G12480
AT1G17480
AT2G16660
AT4G25880
AT5G35560
AT1G48030
AT5G03940
AT4G36020
AT5G52420
AT2G20340
AT5G54250
AT2G46690
AT4G00955
AT4G18810
AT1G15870
AT1G14350
AT5G15510
AT2G30320
AT3G47340
AT1G73330
AT1G30130
AT3G16920
AT4G21060
AT5G48830
AT5G44780
AT1G13950
AT3G11620
AT5G56360
AT1G26650
AT3G27400
AT5G53030
AT2G21590
AT3G05650
AT5G51120
AT5G10070
AT3G06020
AT4G31000
AT5G27710
AT3G24740
AT2G43500
AT1G56090
AT2G28120
AT5G63190
AT1G78260
AT4G25170
AT5G26780
AT1G53300
AT1G55150
AT3G09840
AT3G06930
AT1G14900
AT3G26490
AT1G03730
AT1G76350
AT1G32240
AT1G74670
AT5G25510
AT3G04870
AT2G18090
AT3G20100
AT1G30890
AT5G08340
AT3G22790
AT2G38610
AT5G57110
AT5G61240
