AT2G20630
AT2G22900
AT2G36870
AT2G38010
AT2G40150
AT3G06035
AT3G09540
AT3G02250
AT3G03220
AT3G21190
AT3G23090
AT3G28940
AT3G53620
AT3G53780
AT3G57780
AT3G63120
AT3G63200
AT4G31590
AT4G36360
AT5G09870
AT5G11790
AT5G16940
AT5G01790
AT5G41460
AT5G41600
AT5G42860
AT5G43880
AT5G52060
AT5G56140
AT5G62070
AT1G13250
AT1G56670
AT1G64390
AT1G65960
AT1G68470
AT1G68760
AT1G76020
AT1G76670
