AT2G01680
AT2G04795
AT2G16070
AT2G21340
AT2G24280
AT2G26080
AT2G27090
AT2G32640
AT2G32800
AT2G34460
AT2G36835
AT2G38740
AT2G39450
AT2G40020
AT2G41040
AT2G41120
AT2G41140
AT2G43500
AT2G46450
AT2G48020
AT3G04870
AT3G10230
AT3G10420
AT3G10970
AT3G11090
AT3G01180
AT3G11560
AT3G11670
AT3G12920
AT3G13000
AT3G13062
AT3G13110
AT3G13672
AT3G15850
AT3G16220
AT3G02720
AT3G17330
AT3G17470
AT3G17800
AT3G01810
AT3G01550
AT3G03790
AT3G02870
AT3G01060
AT3G18750
AT3G19720
AT3G22420
AT3G23580
AT3G23920
AT3G24190
AT3G25740
AT3G26570
AT3G26630
AT3G27020
AT3G27820
AT3G48720
AT3G54660
AT3G55640
AT3G56140
AT3G62390
AT3G63260
AT4G05090
AT4G00750
AT4G09350
AT4G11570
AT4G14210
AT4G14540
AT4G16442
AT4G17840
AT4G20070
AT4G00490
AT4G03200
AT4G02020
AT4G22340
AT4G22570
AT4G23740
AT4G25700
AT4G26860
AT4G28080
AT4G28740
AT4G29590
AT4G29950
AT4G31390
AT4G31870
AT4G32190
AT4G33010
AT4G33630
AT4G34350
AT4G35250
AT4G35450
AT4G36530
AT4G37550
AT4G38430
AT5G06060
AT5G08650
AT5G11020
AT5G13630
AT5G13640
AT5G13650
AT5G13770
AT5G14570
AT5G15450
AT5G01410
AT5G19500
AT5G22620
AT5G24150
AT5G25630
AT5G28020
AT5G35970
AT5G36160
AT5G42270
AT5G42390
AT5G43850
AT5G44870
AT5G46780
AT5G46790
AT5G46800
AT5G47040
AT5G47650
AT5G49970
AT5G52030
AT5G52570
AT5G53420
AT5G54110
AT5G58870
AT5G61670
AT5G63700
AT5G64460
AT5G64470
AT5G64840
AT1G06430
AT1G06690
AT1G07110
AT1G07180
AT1G01790
AT1G11720
AT1G15290
AT1G15410
AT1G16720
AT1G03055
AT1G18660
AT1G19450
AT1G20640
AT1G23740
AT1G01320
AT1G04530
AT1G04350
AT1G29120
AT1G29700
AT1G32440
AT1G32520
AT1G33990
AT1G34210
AT1G34780
AT1G35670
AT1G48650
AT1G50250
AT1G52870
AT1G55960
AT1G56500
AT1G57770
AT1G60550
AT1G62250
AT1G62810
AT1G62960
AT1G64740
AT1G64970
AT1G66330
AT1G67890
AT1G70230
AT1G70280
AT1G70580
AT1G70610
AT1G76350
AT1G76520
AT1G78100
AT1G80030
