AT2G01680
AT2G02800
AT2G03800
AT2G04790
AT2G20830
AT2G38090
AT2G39950
AT2G42330
AT2G46270
AT2G46420
AT3G02690
AT3G21230
AT3G26630
AT3G29575
AT3G49640
AT3G55630
AT3G55640
AT3G56270
AT3G60690
AT3G61360
AT4G13100
AT4G16100
AT4G02020
AT4G30460
AT4G34710
AT4G36910
AT4G38060
AT5G07860
AT5G37540
AT5G42750
AT5G49330
AT5G54250
AT5G55120
AT5G56040
AT5G59220
AT5G67150
AT1G06770
AT1G08570
AT1G12240
AT1G04220
AT1G49660
AT1G49740
AT1G50380
AT1G61740
AT1G64680
AT1G65840
AT1G66260
AT1G73710
AT1G75750
