AT2G01670
AT2G03890
AT2G17975
AT2G22420
AT2G30070
AT2G43280
AT2G46250
AT3G06420
AT3G02580
AT3G26450
AT3G29390
AT3G50920
AT3G51420
AT4G12340
AT4G14540
AT4G31860
AT5G06130
AT5G16110
AT5G19480
AT5G20450
AT5G25130
AT5G26210
AT5G40250
AT5G47120
AT5G51970
AT5G52780
AT5G59845
AT1G07960
AT1G17530
AT1G30500
AT1G48240
AT1G48420
AT1G49480
AT1G49620
AT1G53280
AT1G64230
AT1G69510
AT1G72800
AT1G75330
AT1G78150
