AT4G01400
AT2G20630
AT2G22170
AT2G22900
AT2G38010
AT2G40150
AT3G06035
AT3G16060
AT3G01810
AT3G02250
AT3G21190
AT3G23090
AT3G53620
AT3G57010
AT3G57780
AT3G63200
AT4G11090
AT4G12880
AT4G31590
AT4G35320
AT4G36360
AT4G38950
AT4G39730
AT5G09870
AT5G11790
AT5G01790
AT5G41460
AT5G42860
AT5G43880
AT5G52060
AT5G55400
AT5G62070
AT5G65460
AT1G13250
AT1G18360
AT1G27030
AT1G35720
AT1G45688
AT1G56670
AT1G64390
AT1G65960
AT1G68470
AT1G68760
AT1G74160
