AT2G01290
AT2G17730
AT2G20830
AT2G21970
AT2G36835
AT2G40020
AT3G03990
AT3G04460
AT3G04870
AT3G10970
AT3G16910
AT3G17470
AT3G02690
AT3G22760
AT3G23580
AT3G23880
AT3G25890
AT3G26630
AT3G27820
AT3G52360
AT3G55630
AT3G58070
AT3G61950
AT3G62410
AT4G13100
AT4G14540
AT4G24810
AT4G34630
AT5G12900
AT5G23920
AT5G25630
AT5G36930
AT5G39030
AT5G48640
AT5G49330
AT5G49970
AT5G52420
AT5G54590
AT5G64470
AT1G17100
AT1G19800
AT1G28560
AT1G29120
AT1G32240
AT1G49480
AT1G49660
AT1G49740
AT1G50110
AT1G55360
AT1G65070
AT1G65560
AT1G66260
AT1G69935
AT1G75560
AT1G79810
AT1G80280
AT1G80850
