GeneSet	Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
3	AT1G32150	AtbZIP68	0	0	PWM2927	DAP-seq	BZIP68_col	29	0.0003877041211877672	0.023970809975505745	48	AT4G17490,AT4G16010,AT4G15270,AT1G28330,AT5G09440,AT5G27280,AT5G62480,AT5G54960,AT5G47455,AT5G40140,AT5G37260,AT5G24470,AT5G03720,AT5G02860,AT3G49270,AT3G48360,AT5G59570,AT3G42090,AT4G39090,AT4G33310,AT4G27440,AT4G25140,AT4G12080,AT4G03510,AT4G01130,AT1G48720,AT3G11020,AT1G75200,AT3G16330,AT3G26740,AT3G23230,AT3G15630,AT3G02040,AT3G03170,AT3G03470,AT1G17460,AT1G20030,AT1G42420,AT1G21670,AT1G13370,AT2G40340,AT1G79110,AT1G22770,AT1G70420,AT2G15960,AT2G25730,AT2G25930,AT2G38465	
3	AT2G18160	ATBZIP2	2	na	PWM2932	DAP-seq	GBF5_col	30	0.0007172523119400471	0.04286777984361681	47	AT4G17490,AT4G16010,AT4G15270,AT1G28330,AT5G27280,AT5G26020,AT5G62480,AT5G54960,AT5G47455,AT5G40140,AT5G37260,AT5G24470,AT5G03720,AT5G02860,AT3G50700,AT3G48360,AT5G59570,AT3G42090,AT4G39090,AT4G33310,AT4G27440,AT4G26670,AT4G09270,AT4G03510,AT4G01130,AT1G48720,AT1G75200,AT3G16330,AT3G15630,AT3G04130,AT3G04060,AT3G02040,AT3G03170,AT3G03470,AT1G26400,AT1G17460,AT1G20030,AT1G70920,AT1G21670,AT2G40340,AT1G79110,AT1G22770,AT1G51380,AT2G15960,AT2G25730,AT2G25930,AT2G38465	na
3	AT5G49450	AtbZIP1	15	0	PWM437	AthaMAP		31	0.0007172523119400471	0.04286777984361681	47	AT2G07712,AT4G17140,AT5G09440,AT5G26020,AT5G62480,AT5G62360,AT5G61160,AT5G50450,AT5G24470,AT5G16560,AT5G02860,AT3G59820,AT3G53800,AT3G49270,AT5G59570,AT3G42090,AT4G33310,AT4G28130,AT4G27460,AT4G27440,AT4G25140,AT4G12750,AT4G02370,AT4G01130,AT1G48720,AT1G56300,AT3G28290,AT3G28680,AT3G28190,AT3G26740,AT3G23230,AT3G15630,AT3G05860,AT3G02040,AT3G03470,AT1G19370,AT1G26400,AT1G42420,AT1G64170,AT2G31360,AT2G04990,AT1G79110,AT2G15890,AT2G28120,AT2G25930,AT2G26790,AT2G39920	
4	AT4G11660	AT-HSFB2B	151	na	PWM3172	DAP-seq	HSF7_col	1	3.807756359980469e-35	6.827307153444981e-32	248	ATMG00640,ATMG00630,ATMG00160,AT3G29810,AT1G44414,AT4G15420,AT4G15660,AT4G14270,AT1G28170,AT5G22060,AT5G04340,AT1G73480,AT1G57820,AT5G13080,AT1G58170,AT5G15800,AT5G35320,AT5G25450,AT5G66880,AT5G65390,AT5G64710,AT5G62910,AT5G62920,AT5G62730,AT5G62430,AT5G62020,AT5G58590,AT5G58787,AT5G55970,AT5G56010,AT5G56030,AT5G56110,AT5G53400,AT5G52570,AT5G52640,AT5G52020,AT5G51440,AT5G49700,AT5G49450,AT5G48570,AT5G47830,AT5G47160,AT5G35600,AT5G24660,AT5G23480,AT5G22390,AT5G18340,AT5G17300,AT5G12020,AT5G12110,AT5G11680,AT5G12030,AT5G09590,AT5G09930,AT5G06820,AT5G05410,AT5G03740,AT5G02490,AT5G02500,AT5G02020,AT5G02430,AT3G63310,AT3G63340,AT3G63350,AT3G60940,AT3G57880,AT3G53230,AT3G51910,AT3G50560,AT3G49480,AT3G46230,AT3G45280,AT3G44110,AT3G42900,AT3G42930,AT3G42250,AT3G42080,AT4G36000,AT4G36040,AT4G33660,AT4G31870,AT4G30450,AT4G30490,AT4G30230,AT4G29770,AT4G29330,AT4G29140,AT4G27652,AT4G27657,AT4G26780,AT4G25200,AT4G25340,AT4G23885,AT4G23570,AT4G23680,AT4G22670,AT4G22740,AT4G21050,AT4G12400,AT4G11660,AT4G11220,AT4G09150,AT4G08190,AT4G07350,AT4G04590,AT4G03710,AT4G02980,AT4G00940,AT1G32010,AT4G10240,AT3G12580,AT2G01029,AT1G66510,AT1G33500,AT1G42580,AT1G66080,AT1G66090,AT3G31300,AT3G32280,AT3G12050,AT3G30660,AT3G23990,AT3G13470,AT3G14200,AT3G28120,ATMG01360,ATMG00060,AT3G25230,AT3G17110,AT3G14620,AT3G24500,AT3G18180,AT3G15770,AT3G22840,AT3G16050,AT3G17611,AT3G08690,AT3G10800,AT3G07090,AT3G03270,AT3G09440,AT3G08970,AT3G09350,AT3G03520,AT3G07770,AT3G03840,AT3G03830,AT1G55300,AT1G60980,AT1G72660,AT1G41797,AT1G30070,AT1G68840,AT1G35480,AT1G66380,AT1G74310,AT1G10970,AT1G43755,AT1G21910,AT1G21550,AT2G12100,AT1G07410,AT1G07350,AT1G19610,AT1G32850,AT1G05920,AT1G26800,AT1G41860,AT1G21120,AT1G01060,AT1G01940,AT1G18330,AT1G32680,AT1G47780,AT1G15550,AT1G37060,AT1G33830,AT1G33813,AT1G35660,AT1G79920,AT1G59590,AT1G56170,AT1G52560,AT1G42410,AT1G71000,AT2G48140,AT1G50220,AT1G31280,AT1G31335,AT1G14200,AT1G62740,AT1G13200,AT1G13080,AT1G59860,AT1G54050,AT1G03070,AT2G15310,AT2G47180,AT2G03890,AT2G20560,AT2G07675,AT2G42640,AT2G21650,AT2G25230,AT2G21940,AT2G36460,AT2G36030,AT2G36080,AT2G12990,AT5G19015,AT1G09140,AT1G70300,AT2G25090,AT2G25140,AT1G10230,AT1G65490,AT1G61340,AT1G77000,AT1G27090,AT1G55530,AT1G62510,AT1G31040,ATMG00430,AT2G07714,AT2G20940,AT2G15790,AT2G07550,AT2G14230,AT2G32120,AT2G32140,AT2G15120,AT2G24100,AT2G07736,AT2G27580,AT2G29450,AT2G38510,AT2G23970,AT2G46240,AT2G35570,AT2G03160,AT2G30000,AT2G26150,AT2G41160,AT2G23110,AT2G19320,AT2G19310,AT2G30480,AT2G30640	na
4	AT2G01818	AT2G01818	10	na	PWM3443	DAP-seq	AT2G01818_col	2	8.101341555007482e-34	7.262852704064207e-31	245	ATMG00640,ATMG00630,ATMG00160,AT2G26520,AT2G33160,AT3G29810,AT4G15420,AT4G15680,AT4G15660,AT4G14270,AT1G28170,AT5G22060,AT5G04340,AT1G73480,AT1G57820,AT5G13080,AT5G19875,AT1G58170,AT5G35320,AT5G25450,AT5G66880,AT5G65390,AT5G64710,AT5G64170,AT5G62920,AT5G62730,AT5G62430,AT5G62020,AT5G59820,AT5G58590,AT5G58787,AT5G57660,AT5G55970,AT5G56010,AT5G56030,AT5G56110,AT5G53400,AT5G52760,AT5G52640,AT5G52020,AT5G51440,AT5G48570,AT5G47830,AT5G47160,AT5G44120,AT5G37030,AT5G35600,AT5G24660,AT5G23480,AT5G22390,AT5G22410,AT5G18160,AT5G18340,AT5G17300,AT5G16600,AT5G12020,AT5G12110,AT5G12030,AT5G09590,AT5G09930,AT5G05410,AT5G03740,AT5G02490,AT5G02500,AT5G02020,AT5G02430,AT3G63310,AT3G63340,AT3G63350,AT3G60940,AT3G57810,AT3G57880,AT3G53230,AT3G51910,AT3G50560,AT3G49480,AT3G47420,AT3G46230,AT3G45280,AT3G44110,AT3G42930,AT3G42250,AT3G42080,AT4G36000,AT4G36040,AT4G34510,AT4G33660,AT4G30490,AT4G30230,AT4G29770,AT4G29330,AT4G29140,AT4G27652,AT4G26780,AT4G25200,AT4G23885,AT4G23570,AT4G23680,AT4G22670,AT4G22740,AT4G19430,AT4G12400,AT4G11660,AT4G11220,AT4G09150,AT4G07750,AT4G07350,AT4G04590,AT4G03840,AT4G03710,AT4G02980,AT4G00940,AT1G32010,AT4G10240,AT3G12580,AT3G12320,AT2G01029,AT1G66510,AT1G33500,AT1G42580,AT1G66080,AT1G66090,AT3G12050,AT3G30660,AT3G23990,AT3G13470,AT3G14200,AT3G19270,AT3G20180,ATMG01360,ATMG00060,AT1G23570,AT3G25230,AT3G17110,AT3G23150,AT3G14620,AT3G24500,AT3G15770,AT3G16050,AT3G17611,AT3G02380,AT3G08690,AT3G10800,AT3G07150,AT3G07090,AT3G09440,AT3G08970,AT3G07350,AT3G09350,AT3G03520,AT3G07770,AT3G03840,AT3G03830,AT1G01520,AT1G55300,AT1G60980,AT1G72660,AT1G41797,AT1G30070,AT1G68840,AT1G73260,AT1G74310,AT1G10970,AT1G19530,AT1G21910,AT1G21550,AT1G07410,AT1G07350,AT1G62940,AT1G32850,AT1G05920,AT1G26800,AT1G41860,AT1G21120,AT1G18330,AT1G32680,AT1G37060,AT1G33830,AT1G35660,AT1G79920,AT1G59590,AT1G56170,AT1G52560,AT1G42410,AT1G71000,AT2G48140,AT1G64200,AT1G50220,AT1G31280,AT1G31335,AT1G14200,AT1G62740,AT1G13200,AT1G13080,AT1G59860,AT1G54050,AT1G03070,AT2G15310,AT2G47180,AT2G03890,AT2G05090,AT2G20560,AT2G07675,ATMG00920,AT2G42640,AT2G21650,AT2G25230,AT2G21940,AT2G36460,AT2G36030,AT2G36080,AT5G19015,AT1G09140,AT1G70300,AT2G25090,AT2G25140,AT1G10230,AT1G27090,AT1G55530,AT1G62510,ATMG00430,AT2G07714,AT2G20940,AT2G15790,AT2G07550,AT2G14230,AT2G32120,AT2G32140,AT2G15120,AT2G24100,AT2G27580,AT2G29450,AT2G38510,AT2G31080,AT2G46240,AT2G35570,AT2G03160,AT2G30000,AT2G26150,AT2G41160,AT2G23110,AT2G19320,AT2G19310,AT2G30480,AT2G30640	na
4	AT1G23810	AT1G23810	26	na	PWM3440	DAP-seq	AT1G23810_col	3	6.040685760705203e-33	3.610316522981476e-30	243	ATMG00630,ATMG00160,AT3G29810,AT4G15420,AT4G15680,AT4G14270,AT1G28170,AT5G22060,AT5G04340,AT1G73480,AT1G57820,AT5G13080,AT5G19875,AT1G58170,AT5G35320,AT5G25450,AT5G66880,AT5G65390,AT5G64170,AT5G62910,AT5G62920,AT5G62730,AT5G62430,AT5G62020,AT5G59820,AT5G58590,AT5G55970,AT5G56010,AT5G56030,AT5G56110,AT5G53400,AT5G52570,AT5G52760,AT5G52640,AT5G52020,AT5G51440,AT5G49700,AT5G49450,AT5G48570,AT5G48540,AT5G47830,AT5G47160,AT5G44120,AT5G36910,AT5G37030,AT5G35600,AT5G24660,AT5G23480,AT5G22390,AT5G22410,AT5G18340,AT5G17300,AT5G12020,AT5G12110,AT5G12030,AT5G09590,AT5G09930,AT5G06820,AT5G05410,AT5G03740,AT5G02490,AT5G02500,AT5G02020,AT5G02430,AT3G63340,AT3G63350,AT3G59060,AT3G57810,AT3G57880,AT3G53230,AT3G51910,AT3G50560,AT3G49480,AT3G46230,AT3G45280,AT3G44110,AT3G42930,AT3G42350,AT3G42080,AT4G39235,AT4G36000,AT4G36040,AT4G34510,AT4G33660,AT4G30490,AT4G30230,AT4G29770,AT4G29330,AT4G29140,AT4G27652,AT4G26780,AT4G25200,AT4G25340,AT4G23885,AT4G23570,AT4G23680,AT4G22670,AT4G22740,AT4G12400,AT4G11660,AT4G11700,AT4G11220,AT4G09150,AT4G07350,AT4G04590,AT4G03810,AT4G03710,AT4G02980,AT4G00940,AT1G32010,AT4G10240,AT3G12580,AT2G01029,AT1G66510,AT1G33500,AT1G42580,AT1G66080,AT1G66090,AT3G31300,AT3G12050,AT3G30660,AT3G23990,AT3G13470,AT3G14200,AT3G28120,ATMG01360,ATMG00060,AT1G50720,AT3G13310,AT3G25230,AT3G17110,AT3G14620,AT3G24500,AT3G16050,AT3G17611,AT3G02380,AT3G08690,AT3G10800,AT3G07150,AT3G07090,AT3G03270,AT3G09440,AT3G08970,AT3G09350,AT3G03520,AT3G07770,AT3G03840,AT3G03830,AT1G55300,AT1G60980,AT1G72660,AT1G41797,AT1G68840,AT1G73260,AT1G35480,AT1G66380,AT1G74310,AT1G10970,AT1G43755,AT1G21910,AT1G21550,AT1G07500,AT1G07410,AT1G07350,AT1G62940,AT1G05920,AT1G26800,AT1G41860,AT1G21120,AT1G18330,AT1G32680,AT1G47780,AT1G15550,AT1G37060,AT1G33830,AT1G35660,AT1G35490,AT1G79920,AT1G59590,AT1G56170,AT1G52560,AT1G42410,AT1G71000,AT2G48140,AT1G73050,AT1G50220,AT1G31280,AT1G31335,AT1G14200,AT1G13200,AT1G13080,AT1G59860,AT1G54050,AT1G03070,AT2G47180,AT2G03890,AT2G20560,AT2G42640,AT2G21650,AT2G25230,AT2G21940,AT2G36460,AT2G36030,AT2G36080,AT2G12990,AT5G19015,AT1G09140,AT1G70300,AT2G25090,AT2G25140,AT1G10230,AT1G65490,AT1G61340,AT1G27090,AT1G55530,AT1G62510,AT1G31040,ATMG00430,AT2G20940,AT2G37170,AT2G15790,AT2G07550,AT2G14230,AT2G32120,AT2G32140,AT2G15120,AT2G19580,AT2G24100,AT2G27580,AT2G29450,AT2G38510,AT2G23970,AT2G46240,AT2G35570,AT2G03160,AT2G30000,AT2G26150,AT2G41160,AT2G23110,AT2G19320,AT2G19310,AT2G30480,AT2G30600	na
4	AT3G02990	ATHSFA1E	50	0	PWM3174	DAP-seq	HSFA1E_col	4	8.270163056428655e-31	3.7071005900441447e-28	238	ATMG00630,AT2G26520,AT3G29810,AT4G17250,AT4G15420,AT4G15680,AT4G15660,AT4G15430,AT4G14270,AT1G28170,AT5G22060,AT5G04340,AT1G32090,AT1G57820,AT5G13080,AT5G13170,AT5G19875,AT5G25450,AT5G66880,AT5G65390,AT5G64170,AT5G62910,AT5G62920,AT5G62730,AT5G62430,AT5G62020,AT5G59080,AT5G58590,AT5G57660,AT5G55970,AT5G56010,AT5G56030,AT5G53400,AT5G52760,AT5G52640,AT5G52020,AT5G51440,AT5G49700,AT5G48570,AT5G47830,AT5G47160,AT5G44120,AT5G37030,AT5G35600,AT5G23480,AT5G22390,AT5G22410,AT5G18340,AT5G17300,AT5G12020,AT5G12110,AT5G12030,AT5G09590,AT5G09930,AT5G05410,AT5G03740,AT5G02490,AT5G02430,AT3G63310,AT3G63340,AT3G63350,AT3G59060,AT3G57810,AT3G57880,AT3G53230,AT3G51910,AT3G50560,AT3G49480,AT3G47420,AT3G46230,AT3G45280,AT3G44110,AT3G42900,AT3G42930,AT3G42250,AT3G42080,AT4G39235,AT4G36000,AT4G34510,AT4G33660,AT4G30450,AT4G30490,AT4G30230,AT4G29770,AT4G29330,AT4G29140,AT4G27652,AT4G27657,AT4G26780,AT4G25200,AT4G23885,AT4G23570,AT4G23680,AT4G22670,AT4G22740,AT4G12410,AT4G12400,AT4G11660,AT4G11220,AT4G09150,AT4G07750,AT4G07350,AT4G04590,AT4G03810,AT4G03710,AT4G02980,AT4G00940,AT2G33590,AT4G10240,AT3G12580,AT3G12320,AT5G43620,AT1G66510,AT1G33500,AT1G42580,AT1G66080,AT1G66090,AT3G28740,AT3G28270,AT3G12050,AT3G23990,AT3G13470,AT3G14200,AT3G20180,ATMG01360,ATMG00060,AT3G13310,AT3G25230,AT3G17110,AT3G14620,AT3G24500,AT3G15770,AT3G16050,AT3G17611,AT3G02380,AT3G06660,AT3G08690,AT3G10800,AT3G07150,AT3G03270,AT3G09440,AT3G08970,AT3G03520,AT3G09020,AT3G07770,AT3G03840,AT3G03830,AT1G55300,AT1G60980,AT1G72660,AT1G73260,AT1G35480,AT1G66380,AT1G74310,AT1G10970,AT1G19530,AT1G21910,AT1G43880,AT1G07500,AT1G07410,AT1G07350,AT1G62940,AT1G19610,AT1G05920,AT1G26800,AT1G21120,AT1G18330,AT1G32680,AT1G47780,AT1G37060,AT1G33830,AT1G35660,AT1G79920,AT1G56170,AT1G52560,AT1G42410,AT1G71000,AT2G48140,AT1G50220,AT1G31280,AT1G31335,AT1G14200,AT1G62740,AT1G75940,AT1G13200,AT1G13130,AT1G13080,AT1G59860,AT1G54050,AT1G03070,AT2G47180,AT2G03890,AT2G05090,AT2G20560,ATMG00940,ATMG00920,AT2G42640,AT2G21650,AT2G25230,AT2G21940,AT2G36460,AT2G36030,AT2G36050,AT2G36080,AT5G19015,AT1G09140,AT1G70300,AT2G25090,AT2G25140,AT1G10230,AT1G65490,AT1G27090,AT1G55530,AT1G62510,AT2G07714,AT2G20940,AT2G15790,AT2G06020,AT2G07550,AT2G14230,AT2G32120,AT2G32140,AT2G07736,AT2G27580,AT2G29450,AT2G38510,AT2G23970,AT2G46240,AT2G35570,AT2G03160,AT2G30000,AT2G26150,AT2G41160,AT2G19320,AT2G19310,AT2G45500,AT2G30480,AT2G30640	
4	AT3G22830	AT-HSFA6B	6	na	PWM3178	DAP-seq	HSFA6B_col	5	8.270163056428655e-31	3.7071005900441447e-28	238	ATMG00640,ATMG00630,ATMG00160,AT2G23210,AT3G29810,AT4G15420,AT4G15680,AT4G15660,AT4G14270,AT1G28170,AT5G22060,AT5G04340,AT1G73480,AT1G57820,AT5G13080,AT1G58170,AT5G35320,AT5G25450,AT5G66880,AT5G65390,AT5G64710,AT5G62910,AT5G62730,AT5G62430,AT5G62020,AT5G58590,AT5G58787,AT5G55970,AT5G56010,AT5G56030,AT5G56110,AT5G53400,AT5G52570,AT5G52760,AT5G52640,AT5G52020,AT5G51440,AT5G49700,AT5G49450,AT5G48570,AT5G47830,AT5G47160,AT5G45630,AT5G37670,AT5G35600,AT5G24660,AT5G23480,AT5G22390,AT5G22410,AT5G18340,AT5G17300,AT5G16600,AT5G15250,AT5G12020,AT5G12110,AT5G12030,AT5G09590,AT5G09930,AT5G06820,AT5G05410,AT5G03740,AT5G02490,AT5G02500,AT5G02020,AT5G02430,AT3G63310,AT3G63340,AT3G63350,AT3G57880,AT3G53230,AT3G51910,AT3G50560,AT3G49480,AT3G47420,AT3G46230,AT3G46370,AT3G45280,AT3G44110,AT3G42930,AT3G42250,AT3G42350,AT3G42080,AT4G36000,AT4G34510,AT4G33660,AT4G30490,AT4G30230,AT4G29770,AT4G29330,AT4G29140,AT4G27652,AT4G26780,AT4G25200,AT4G25340,AT4G23885,AT4G23570,AT4G23680,AT4G22670,AT4G22740,AT4G21050,AT4G12400,AT4G11660,AT4G11220,AT4G09150,AT4G08190,AT4G07350,AT4G04590,AT4G03840,AT4G03710,AT4G02980,AT1G32010,AT4G10240,AT3G12580,AT3G12320,AT1G69530,AT2G01029,AT1G66510,AT1G42580,AT1G66080,AT1G66090,AT3G31300,AT3G32280,AT3G12050,AT3G30660,AT3G23990,AT3G13470,AT3G14200,AT3G19270,ATMG01360,AT2G14510,AT3G25230,AT3G17110,AT3G23150,AT3G14620,AT3G24500,AT3G18180,AT3G15770,AT3G16050,AT3G08690,AT3G10800,AT3G07150,AT3G07090,AT3G10020,AT3G09440,AT3G08970,AT3G09350,AT3G03520,AT3G07770,AT3G03840,AT3G03830,AT1G42710,AT1G55300,AT1G60980,AT1G72660,AT1G41797,AT1G30070,AT1G68840,AT1G35480,AT1G74310,AT1G10970,AT1G21910,AT1G21550,AT1G02700,AT2G12100,AT1G07410,AT1G07350,AT1G05920,AT1G26800,AT1G41860,AT1G21120,AT1G18330,AT1G32680,AT1G47780,AT1G37060,AT1G33830,AT1G35660,AT1G79920,AT1G59590,AT1G56170,AT1G52560,AT1G42410,AT1G71000,AT2G48140,AT1G64200,AT1G50220,AT1G31280,AT1G31335,AT1G14200,AT1G13200,AT1G13080,AT1G59860,AT1G54050,AT1G03070,AT2G15310,AT2G47180,AT2G03890,AT2G20560,AT2G04038,AT2G07675,ATMG00920,AT2G21650,AT2G25230,AT2G21940,AT2G36460,AT2G36030,AT2G36080,AT5G19015,AT1G09140,AT1G70300,AT2G25090,AT2G25140,AT1G10230,AT1G10050,AT1G61340,AT1G27090,AT1G55530,AT1G62510,AT2G07714,AT2G20940,AT2G06150,AT2G07550,AT2G14230,AT2G32120,AT2G32140,AT2G15120,AT2G27580,AT2G29450,AT2G38510,AT2G46240,AT2G35570,AT2G03160,AT2G30000,AT2G26150,AT2G41160,AT2G32540,AT2G23110,AT2G19310,AT2G30480	na
4	AT3G09735	AT3G09735	0	na	PWM3452	DAP-seq	AT3G09735_col	6	1.4734745250084973e-29	4.403233038900392e-27	235	ATMG00640,ATMG00630,ATMG00160,AT3G29810,AT4G15420,AT4G15680,AT4G15660,AT4G14270,AT1G28170,AT5G22060,AT5G04340,AT1G73480,AT1G57820,AT5G13080,AT1G58170,AT5G25450,AT5G66880,AT5G65390,AT5G64710,AT5G62920,AT5G62730,AT5G62430,AT5G62020,AT5G58590,AT5G58787,AT5G57660,AT5G55970,AT5G56010,AT5G56030,AT5G56110,AT5G53400,AT5G52760,AT5G52640,AT5G52020,AT5G51440,AT5G48570,AT5G47830,AT5G47160,AT5G37030,AT5G35600,AT5G24660,AT5G23480,AT5G22390,AT5G22410,AT5G18340,AT5G17300,AT5G16600,AT5G12020,AT5G12110,AT5G12030,AT5G09590,AT5G09930,AT5G05410,AT5G03740,AT5G02490,AT5G02500,AT5G02020,AT5G02430,AT3G63310,AT3G63340,AT3G63350,AT3G60940,AT3G59060,AT3G57810,AT3G57880,AT3G53230,AT3G51910,AT3G50560,AT3G49480,AT3G47420,AT3G46230,AT3G45280,AT3G44110,AT3G42930,AT3G42250,AT3G42080,AT4G36000,AT4G36040,AT4G34510,AT4G33660,AT4G30490,AT4G30230,AT4G29770,AT4G29330,AT4G29140,AT4G27652,AT4G26780,AT4G25200,AT4G23885,AT4G23570,AT4G23680,AT4G22670,AT4G22740,AT4G12400,AT4G11660,AT4G11220,AT4G09150,AT4G07750,AT4G07350,AT4G04590,AT4G03810,AT4G03840,AT4G03710,AT4G02980,AT4G00940,AT1G32010,AT4G10240,AT3G12580,AT3G12320,AT2G01029,AT1G66510,AT1G33500,AT1G42580,AT1G66080,AT1G66090,AT3G28270,AT3G12050,AT3G30660,AT3G23990,AT3G13470,AT3G14200,AT3G19270,ATMG01360,ATMG00060,AT3G25230,AT3G17110,AT3G23150,AT3G14620,AT3G24500,AT3G15770,AT3G16050,AT3G17611,AT3G02380,AT3G08690,AT3G10800,AT3G07150,AT3G07090,AT3G09440,AT3G08970,AT3G09350,AT3G03520,AT3G07770,AT3G03840,AT3G03830,AT1G55300,AT1G60980,AT1G72660,AT1G41797,AT1G30070,AT1G68840,AT1G73260,AT1G35480,AT1G74310,AT1G10970,AT1G19530,AT1G21910,AT1G21550,AT1G07410,AT1G07350,AT1G62940,AT1G19610,AT1G32850,AT1G05920,AT1G26800,AT1G41860,AT1G21120,AT1G18330,AT1G32680,AT1G37060,AT1G33830,AT1G35660,AT1G79920,AT1G59590,AT1G56170,AT1G52560,AT1G42410,AT1G71000,AT2G48140,AT1G64200,AT1G50220,AT1G31280,AT1G31335,AT1G14200,AT1G13200,AT1G13080,AT1G59860,AT1G54050,AT1G03070,AT2G15310,AT2G47180,AT2G03890,AT2G05090,AT2G20560,AT2G07675,ATMG00920,AT2G21650,AT2G25230,AT2G21940,AT2G36460,AT2G36030,AT2G36080,AT5G19015,AT1G09140,AT1G70300,AT2G25090,AT2G25140,AT1G10230,AT1G77000,AT1G27090,AT1G55530,AT1G62510,AT1G31040,AT2G07714,AT2G20940,AT2G15790,AT2G07550,AT2G14230,AT2G32120,AT2G32140,AT2G15120,AT2G24100,AT2G27580,AT2G29450,AT2G38510,AT2G46240,AT2G35570,AT2G03160,AT2G30000,AT2G26150,AT2G41160,AT2G23110,AT2G19320,AT2G19310,AT2G30480,AT2G30640	na
4	AT5G16820	ATHSF3	2	na	PWM3170	DAP-seq	HSF3_col	7	1.5878093419827948e-27	4.06706021453593e-25	230	ATMG00630,ATMG00160,AT2G23210,AT3G29810,AT4G17250,AT4G15420,AT4G15680,AT4G15660,AT4G14270,AT1G28170,AT5G22060,AT5G04340,AT1G57820,AT5G13080,AT4G36490,AT5G15450,AT5G35280,AT5G25450,AT5G66880,AT5G65390,AT5G64710,AT5G62910,AT5G62920,AT5G62730,AT5G62430,AT5G62020,AT5G59820,AT5G59305,AT5G58590,AT5G58787,AT5G57660,AT5G55970,AT5G56010,AT5G56030,AT5G53400,AT5G52570,AT5G52760,AT5G52640,AT5G52020,AT5G51440,AT5G49700,AT5G48570,AT5G47830,AT5G47160,AT5G37030,AT5G35600,AT5G23480,AT5G22390,AT5G22410,AT5G18340,AT5G15250,AT5G12020,AT5G12110,AT5G12030,AT5G09590,AT5G09930,AT5G05410,AT5G03740,AT5G02810,AT5G02490,AT5G02500,AT5G02430,AT3G63310,AT3G63340,AT3G63350,AT3G57810,AT3G57880,AT3G53230,AT3G51910,AT3G50560,AT3G49480,AT3G46230,AT3G46370,AT3G45280,AT3G44110,AT3G43160,AT3G42900,AT3G42930,AT3G42250,AT3G42080,AT4G39235,AT4G36000,AT4G34510,AT4G33660,AT4G30450,AT4G30490,AT4G30230,AT4G29770,AT4G29330,AT4G29140,AT4G27652,AT4G27657,AT4G26780,AT4G25200,AT4G23885,AT4G23570,AT4G23680,AT4G22670,AT4G22740,AT4G12410,AT4G12400,AT4G11660,AT4G11220,AT4G09150,AT4G08190,AT4G07750,AT4G07350,AT4G04590,AT4G03710,AT4G02980,AT4G00940,AT2G33590,AT4G10240,AT3G12580,AT1G69530,AT2G01029,AT1G66510,AT1G33500,AT1G66080,AT1G66090,AT3G12050,AT3G23990,AT3G13470,AT3G14200,ATMG01360,AT3G25230,AT3G17110,AT3G23150,AT3G14620,AT3G24500,AT3G15770,AT3G16050,AT3G08690,AT3G09640,AT3G07150,AT3G03270,AT3G10020,AT3G09440,AT3G08970,AT3G09350,AT3G03520,AT3G09020,AT3G07770,AT3G03840,AT3G03830,AT1G55300,AT1G60980,AT1G72660,AT1G35480,AT1G33960,AT1G36030,AT1G74310,AT1G10970,AT1G21910,AT1G21550,AT1G02700,AT1G07410,AT1G07350,AT1G62940,AT1G32900,AT1G05920,AT1G26800,AT1G41860,AT1G21120,AT1G01060,AT1G49560,AT1G18330,AT1G32680,AT1G37060,AT1G35660,AT1G79920,AT1G56170,AT1G52560,AT1G42410,AT1G71000,AT2G48140,AT1G50220,AT1G31280,AT1G31335,AT1G14200,AT1G62740,AT1G13200,AT1G13130,AT1G13080,AT1G59860,AT1G54050,AT1G03070,AT2G47180,AT2G03890,AT2G05090,AT2G20560,ATMG00940,ATMG00920,AT2G21650,AT2G25230,AT2G21940,AT2G36460,AT2G36030,AT2G36080,AT5G19015,AT1G70300,AT2G25090,AT2G25140,AT1G10230,AT1G65490,AT1G27090,AT1G55530,AT1G62510,AT2G07714,AT2G16620,AT2G20940,AT2G15790,AT2G06020,AT2G14230,AT2G32120,AT2G32140,AT2G27580,AT2G29450,AT2G38510,AT2G23970,AT2G46240,AT2G35570,AT2G03160,AT2G30000,AT2G26150,AT2G41160,AT2G23110,AT2G45500,AT2G30480,AT2G30640	na
