GeneSet	Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
1	AT2G36270	ABI5	7	89	PWM2530	JASPAR	MA0931.1	1	1.3226414790371335e-27	2.3714961719135802e-24	81	AT1G01250,AT1G01470,AT1G05100,AT1G09350,AT1G16850,AT1G17590,AT1G19970,AT1G20440,AT1G21790,AT1G29300,AT1G32900,AT1G49450,AT1G51140,AT1G56650,AT1G58340,AT1G60190,AT1G67850,AT1G69260,AT1G69480,AT1G69870,AT1G70640,AT1G72770,AT1G72830,AT1G73480,AT1G78070,AT1G80130,AT1G20450,AT2G01430,AT2G04100,AT2G04350,AT2G22240,AT2G39800,AT2G46270,AT2G46680,AT2G42540,AT3G09910,AT3G11410,AT3G14440,AT3G25870,AT3G27250,AT3G28007,AT3G29575,AT3G46450,AT3G50970,AT3G55580,AT3G56270,AT3G63060,AT4G01985,AT4G03200,AT4G05100,AT4G11350,AT4G12000,AT4G17550,AT4G19230,AT4G21440,AT4G22880,AT4G26080,AT4G27410,AT4G33905,AT4G34000,AT5G01850,AT5G03210,AT5G04250,AT5G05220,AT5G15190,AT5G15500,AT5G23850,AT5G40390,AT5G40800,AT5G42800,AT5G47640,AT5G50240,AT5G54165,AT5G55950,AT5G57610,AT5G66460,AT5G15970,AT5G43150,AT5G59310,AT5G59320,AT5G15960	AT1G01250,AT1G02400,AT1G05100,AT1G13360,AT1G16850,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G32900,AT1G47510,AT1G48000,AT1G49450,AT1G51140,AT1G53470,AT1G54160,AT1G58360,AT1G60190,AT1G62570,AT1G63840,AT1G66390,AT1G69870,AT1G70640,AT1G73480,AT1G78070,AT1G78610,AT1G20450,AT2G01430,AT2G04350,AT2G18160,AT2G23120,AT2G39800,AT2G41190,AT2G44940,AT2G45600,AT2G46680,AT2G47670,AT3G09910,AT3G11410,AT3G14060,AT3G14440,AT3G22550,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G61890,AT3G62070,AT3G63010,AT3G63060,AT3G05650,AT4G01985,AT4G03200,AT4G05100,AT4G09820,AT4G11350,AT4G17550,AT4G19230,AT4G21440,AT4G24960,AT4G27410,AT4G33905,AT4G34000,AT4G01060,AT5G01840,AT5G03210,AT5G05220,AT5G11110,AT5G15190,AT5G15500,AT5G17850,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G54165,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G50720,AT5G59320,AT5G15960
1	AT2G36270	ABI5	7	89	PWM957	CisBP	M0257_1.01	2	1.3226414790371335e-27	2.3714961719135802e-24	81	AT1G01250,AT1G01470,AT1G05100,AT1G09350,AT1G16850,AT1G17590,AT1G19970,AT1G20440,AT1G21790,AT1G29300,AT1G32900,AT1G49450,AT1G51140,AT1G56650,AT1G58340,AT1G60190,AT1G67850,AT1G69260,AT1G69480,AT1G69870,AT1G70640,AT1G72770,AT1G72830,AT1G73480,AT1G78070,AT1G80130,AT1G20450,AT2G01430,AT2G04100,AT2G04350,AT2G22240,AT2G39800,AT2G46270,AT2G46680,AT2G42540,AT3G09910,AT3G11410,AT3G14440,AT3G25870,AT3G27250,AT3G28007,AT3G29575,AT3G46450,AT3G50970,AT3G55580,AT3G56270,AT3G63060,AT4G01985,AT4G03200,AT4G05100,AT4G11350,AT4G12000,AT4G17550,AT4G19230,AT4G21440,AT4G22880,AT4G26080,AT4G27410,AT4G33905,AT4G34000,AT5G01850,AT5G03210,AT5G04250,AT5G05220,AT5G15190,AT5G15500,AT5G23850,AT5G40390,AT5G40800,AT5G42800,AT5G47640,AT5G50240,AT5G54165,AT5G55950,AT5G57610,AT5G66460,AT5G15970,AT5G43150,AT5G59310,AT5G59320,AT5G15960	AT1G01250,AT1G02400,AT1G05100,AT1G13360,AT1G16850,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G32900,AT1G47510,AT1G48000,AT1G49450,AT1G51140,AT1G53470,AT1G54160,AT1G58360,AT1G60190,AT1G62570,AT1G63840,AT1G66390,AT1G69870,AT1G70640,AT1G73480,AT1G78070,AT1G78610,AT1G20450,AT2G01430,AT2G04350,AT2G18160,AT2G23120,AT2G39800,AT2G41190,AT2G44940,AT2G45600,AT2G46680,AT2G47670,AT3G09910,AT3G11410,AT3G14060,AT3G14440,AT3G22550,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G61890,AT3G62070,AT3G63010,AT3G63060,AT3G05650,AT4G01985,AT4G03200,AT4G05100,AT4G09820,AT4G11350,AT4G17550,AT4G19230,AT4G21440,AT4G24960,AT4G27410,AT4G33905,AT4G34000,AT4G01060,AT5G01840,AT5G03210,AT5G05220,AT5G11110,AT5G15190,AT5G15500,AT5G17850,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G54165,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G50720,AT5G59320,AT5G15960
1	AT2G36270	ABI5	7	89	PWM621	AthaMAP	T04543	11	2.6210409800051854e-20	4.272296797408452e-18	71	AT1G01470,AT1G05100,AT1G09350,AT1G16850,AT1G17550,AT1G17590,AT1G19970,AT1G21790,AT1G27910,AT1G29300,AT1G32900,AT1G49450,AT1G50420,AT1G51140,AT1G53470,AT1G58340,AT1G60190,AT1G67850,AT1G69260,AT1G69480,AT1G69870,AT1G70640,AT1G72770,AT1G72830,AT1G78070,AT1G45249,AT2G01430,AT2G04350,AT2G22240,AT2G39800,AT2G41190,AT2G46270,AT2G46680,AT2G42540,AT3G09910,AT3G11410,AT3G14440,AT3G23840,AT3G25870,AT3G27250,AT3G29575,AT3G50970,AT3G55580,AT3G56270,AT3G61890,AT3G63010,AT3G63060,AT4G01985,AT4G03200,AT4G05100,AT4G08570,AT4G11350,AT4G12000,AT4G17550,AT4G24960,AT4G33905,AT4G34000,AT4G01060,AT5G01850,AT5G04250,AT5G05220,AT5G40390,AT5G40800,AT5G47640,AT5G50240,AT5G55950,AT5G57050,AT5G57610,AT5G66460,AT5G15970,AT5G50720	AT1G01250,AT1G02400,AT1G05100,AT1G13360,AT1G16850,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G32900,AT1G47510,AT1G48000,AT1G49450,AT1G51140,AT1G53470,AT1G54160,AT1G58360,AT1G60190,AT1G62570,AT1G63840,AT1G66390,AT1G69870,AT1G70640,AT1G73480,AT1G78070,AT1G78610,AT1G20450,AT2G01430,AT2G04350,AT2G18160,AT2G23120,AT2G39800,AT2G41190,AT2G44940,AT2G45600,AT2G46680,AT2G47670,AT3G09910,AT3G11410,AT3G14060,AT3G14440,AT3G22550,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G61890,AT3G62070,AT3G63010,AT3G63060,AT3G05650,AT4G01985,AT4G03200,AT4G05100,AT4G09820,AT4G11350,AT4G17550,AT4G19230,AT4G21440,AT4G24960,AT4G27410,AT4G33905,AT4G34000,AT4G01060,AT5G01840,AT5G03210,AT5G05220,AT5G11110,AT5G15190,AT5G15500,AT5G17850,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G54165,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G50720,AT5G59320,AT5G15960
1	AT2G36270	ABI5	7	89	PWM2904	DAP-seq	ABI5_col	25	2.0179227395589423e-16	1.4472541888116735e-14	65	AT1G01470,AT1G05100,AT1G09350,AT1G13360,AT1G17550,AT1G19970,AT1G21790,AT1G29300,AT1G32900,AT1G51140,AT1G60190,AT1G62570,AT1G67850,AT1G69480,AT1G69870,AT1G70640,AT1G72770,AT1G72830,AT1G20450,AT2G01430,AT2G04100,AT2G04350,AT2G22240,AT2G39800,AT2G41190,AT2G46270,AT2G46680,AT2G42540,AT3G05030,AT3G14440,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G61890,AT3G63010,AT3G63060,AT4G01985,AT4G08570,AT4G09820,AT4G11350,AT4G17550,AT4G21440,AT4G22880,AT4G27410,AT4G34000,AT4G36240,AT5G01850,AT5G03210,AT5G05220,AT5G15190,AT5G15500,AT5G40390,AT5G40800,AT5G41400,AT5G42570,AT5G47640,AT5G50240,AT5G55950,AT5G57610,AT5G66460,AT5G15970,AT5G50720	AT1G01250,AT1G02400,AT1G05100,AT1G13360,AT1G16850,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G32900,AT1G47510,AT1G48000,AT1G49450,AT1G51140,AT1G53470,AT1G54160,AT1G58360,AT1G60190,AT1G62570,AT1G63840,AT1G66390,AT1G69870,AT1G70640,AT1G73480,AT1G78070,AT1G78610,AT1G20450,AT2G01430,AT2G04350,AT2G18160,AT2G23120,AT2G39800,AT2G41190,AT2G44940,AT2G45600,AT2G46680,AT2G47670,AT3G09910,AT3G11410,AT3G14060,AT3G14440,AT3G22550,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G61890,AT3G62070,AT3G63010,AT3G63060,AT3G05650,AT4G01985,AT4G03200,AT4G05100,AT4G09820,AT4G11350,AT4G17550,AT4G19230,AT4G21440,AT4G24960,AT4G27410,AT4G33905,AT4G34000,AT4G01060,AT5G01840,AT5G03210,AT5G05220,AT5G11110,AT5G15190,AT5G15500,AT5G17850,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G54165,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G50720,AT5G59320,AT5G15960
1	AT2G36270	ABI5	7	89	PWM589	AthaMAP	T04543	282	0.0006592048502611184	0.004494122800449374	38	AT1G02400,AT1G09350,AT1G29300,AT1G30500,AT1G33230,AT1G47510,AT1G51140,AT1G60190,AT1G61930,AT1G69260,AT1G70640,AT1G72770,AT1G78070,AT2G21620,AT2G23120,AT2G41190,AT2G44940,AT3G05690,AT3G14440,AT3G23840,AT3G27250,AT3G28007,AT3G55580,AT4G01985,AT4G09820,AT4G34000,AT5G15190,AT5G41400,AT5G43880,AT5G50240,AT5G54165,AT5G55950,AT5G57050,AT5G57610,AT5G15970,AT5G50720,AT5G59310,AT5G59320	AT1G01250,AT1G02400,AT1G05100,AT1G13360,AT1G16850,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G32900,AT1G47510,AT1G48000,AT1G49450,AT1G51140,AT1G53470,AT1G54160,AT1G58360,AT1G60190,AT1G62570,AT1G63840,AT1G66390,AT1G69870,AT1G70640,AT1G73480,AT1G78070,AT1G78610,AT1G20450,AT2G01430,AT2G04350,AT2G18160,AT2G23120,AT2G39800,AT2G41190,AT2G44940,AT2G45600,AT2G46680,AT2G47670,AT3G09910,AT3G11410,AT3G14060,AT3G14440,AT3G22550,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G61890,AT3G62070,AT3G63010,AT3G63060,AT3G05650,AT4G01985,AT4G03200,AT4G05100,AT4G09820,AT4G11350,AT4G17550,AT4G19230,AT4G21440,AT4G24960,AT4G27410,AT4G33905,AT4G34000,AT4G01060,AT5G01840,AT5G03210,AT5G05220,AT5G11110,AT5G15190,AT5G15500,AT5G17850,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G54165,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G50720,AT5G59320,AT5G15960
1	AT1G03970	GBF4	4	0	PWM994	CisBP	M0319_1.01	3	7.880476997408963e-27	4.709898418784756e-24	80	AT1G01470,AT1G02400,AT1G05100,AT1G09350,AT1G17590,AT1G19970,AT1G21790,AT1G29300,AT1G32900,AT1G49450,AT1G50420,AT1G51140,AT1G56650,AT1G58340,AT1G60190,AT1G67850,AT1G69260,AT1G69480,AT1G70640,AT1G72770,AT1G72830,AT1G73480,AT1G78070,AT1G80130,AT1G20450,AT2G01430,AT2G04100,AT2G04350,AT2G22240,AT2G23120,AT2G39800,AT2G42530,AT2G46270,AT2G46680,AT2G42540,AT3G05030,AT3G05690,AT3G09910,AT3G14060,AT3G14440,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G63060,AT4G01985,AT4G03200,AT4G05100,AT4G11350,AT4G12000,AT4G17550,AT4G21440,AT4G22880,AT4G24960,AT4G27410,AT4G33905,AT4G34000,AT5G01850,AT5G03210,AT5G04250,AT5G05220,AT5G15190,AT5G23850,AT5G40390,AT5G40800,AT5G42800,AT5G47640,AT5G50240,AT5G54165,AT5G55950,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G43150,AT5G59310,AT5G59320,AT5G15960	
1	AT5G44080	AT5G44080	0	0	PWM995	CisBP	M0319_1.01	4	7.880476997408963e-27	4.709898418784756e-24	80	AT1G01470,AT1G02400,AT1G05100,AT1G09350,AT1G17590,AT1G19970,AT1G21790,AT1G29300,AT1G32900,AT1G49450,AT1G50420,AT1G51140,AT1G56650,AT1G58340,AT1G60190,AT1G67850,AT1G69260,AT1G69480,AT1G70640,AT1G72770,AT1G72830,AT1G73480,AT1G78070,AT1G80130,AT1G20450,AT2G01430,AT2G04100,AT2G04350,AT2G22240,AT2G23120,AT2G39800,AT2G42530,AT2G46270,AT2G46680,AT2G42540,AT3G05030,AT3G05690,AT3G09910,AT3G14060,AT3G14440,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G50970,AT3G56270,AT3G63060,AT4G01985,AT4G03200,AT4G05100,AT4G11350,AT4G12000,AT4G17550,AT4G21440,AT4G22880,AT4G24960,AT4G27410,AT4G33905,AT4G34000,AT5G01850,AT5G03210,AT5G04250,AT5G05220,AT5G15190,AT5G23850,AT5G40390,AT5G40800,AT5G42800,AT5G47640,AT5G50240,AT5G54165,AT5G55950,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G43150,AT5G59310,AT5G59320,AT5G15960	
1	AT1G49720	ABF1	35	64	PWM974	CisBP	M0254_1.01	5	4.5880699686097706e-26	1.6452818907434637e-23	79	AT1G01250,AT1G01470,AT1G05100,AT1G09350,AT1G16850,AT1G17550,AT1G17590,AT1G20440,AT1G29300,AT1G32900,AT1G51140,AT1G56650,AT1G58340,AT1G60190,AT1G61800,AT1G62570,AT1G67850,AT1G68570,AT1G69260,AT1G69480,AT1G69870,AT1G70640,AT1G72770,AT1G72830,AT1G73480,AT1G78070,AT1G80130,AT1G20450,AT2G01430,AT2G04100,AT2G04350,AT2G22240,AT2G23120,AT2G46270,AT2G46680,AT2G42540,AT3G05030,AT3G09910,AT3G14440,AT3G25870,AT3G27250,AT3G28007,AT3G29575,AT3G50970,AT3G55580,AT3G56270,AT3G63010,AT3G63060,AT4G01985,AT4G03200,AT4G05100,AT4G08570,AT4G11350,AT4G12000,AT4G17550,AT4G24960,AT4G26080,AT4G27410,AT4G33905,AT4G34000,AT5G03210,AT5G05220,AT5G11110,AT5G15190,AT5G15500,AT5G40390,AT5G40800,AT5G42800,AT5G47640,AT5G50240,AT5G54165,AT5G55950,AT5G57610,AT5G66460,AT5G15970,AT5G43150,AT5G59310,AT5G59320,AT5G15960	AT1G01470,AT1G02400,AT1G05100,AT1G13360,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G49450,AT1G51140,AT1G60190,AT1G62570,AT1G75370,AT1G78070,AT1G20450,AT2G01430,AT2G18160,AT2G23120,AT2G39800,AT2G44670,AT2G44940,AT2G45600,AT2G46270,AT2G46680,AT3G11410,AT3G14440,AT3G15350,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G56270,AT3G61890,AT3G63010,AT3G63060,AT4G03200,AT4G05100,AT4G11350,AT4G12000,AT4G17550,AT4G19230,AT4G24960,AT4G26080,AT4G33905,AT4G34000,AT4G01060,AT5G03210,AT5G11110,AT5G20885,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G43150,AT5G50720,AT5G59320
1	AT1G49720	ABF1	35	64	PWM1495	CisBP	M2233_1.01	47	6.461383714094671e-13	2.464949148802499e-11	59	AT1G01470,AT1G05100,AT1G09350,AT1G13360,AT1G17550,AT1G20440,AT1G21790,AT1G32900,AT1G49450,AT1G51140,AT1G58340,AT1G60190,AT1G66390,AT1G69260,AT1G69480,AT1G70640,AT1G72770,AT1G72830,AT1G73480,AT1G78070,AT1G20450,AT2G01430,AT2G04350,AT2G22240,AT2G44940,AT2G46270,AT2G46680,AT2G42540,AT3G05690,AT3G09910,AT3G14440,AT3G27250,AT3G29575,AT3G46450,AT3G56270,AT3G61890,AT3G63060,AT4G01985,AT4G03200,AT4G05100,AT4G08570,AT4G11350,AT4G12000,AT4G17550,AT4G21440,AT4G34000,AT4G35290,AT5G01850,AT5G04250,AT5G05220,AT5G15500,AT5G40390,AT5G40800,AT5G47640,AT5G47740,AT5G50240,AT5G15970,AT5G59310,AT5G59320	AT1G01470,AT1G02400,AT1G05100,AT1G13360,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G49450,AT1G51140,AT1G60190,AT1G62570,AT1G75370,AT1G78070,AT1G20450,AT2G01430,AT2G18160,AT2G23120,AT2G39800,AT2G44670,AT2G44940,AT2G45600,AT2G46270,AT2G46680,AT3G11410,AT3G14440,AT3G15350,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G56270,AT3G61890,AT3G63010,AT3G63060,AT4G03200,AT4G05100,AT4G11350,AT4G12000,AT4G17550,AT4G19230,AT4G24960,AT4G26080,AT4G33905,AT4G34000,AT4G01060,AT5G03210,AT5G11110,AT5G20885,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G43150,AT5G50720,AT5G59320
1	AT1G49720	ABF1	35	64	PWM326	AGRIS		52	6.461383714094671e-13	2.464949148802499e-11	59	AT1G05100,AT1G09350,AT1G29300,AT1G32900,AT1G47510,AT1G51140,AT1G56650,AT1G58340,AT1G60190,AT1G63840,AT1G67850,AT1G69480,AT1G70640,AT1G72770,AT1G72830,AT1G78070,AT1G80130,AT1G20450,AT2G01430,AT2G04350,AT2G22240,AT2G23120,AT2G39800,AT2G42530,AT2G46270,AT2G46680,AT2G42540,AT3G09910,AT3G11410,AT3G14440,AT3G27250,AT3G29575,AT3G50970,AT3G55580,AT3G56270,AT3G61890,AT3G63060,AT4G01985,AT4G08570,AT4G11350,AT4G12000,AT4G24960,AT4G33905,AT4G34000,AT5G03210,AT5G05220,AT5G15190,AT5G15500,AT5G40390,AT5G40800,AT5G42800,AT5G47640,AT5G50240,AT5G54165,AT5G55950,AT5G57610,AT5G66460,AT5G15970,AT5G15960	AT1G01470,AT1G02400,AT1G05100,AT1G13360,AT1G20440,AT1G21790,AT1G27200,AT1G29300,AT1G49450,AT1G51140,AT1G60190,AT1G62570,AT1G75370,AT1G78070,AT1G20450,AT2G01430,AT2G18160,AT2G23120,AT2G39800,AT2G44670,AT2G44940,AT2G45600,AT2G46270,AT2G46680,AT3G11410,AT3G14440,AT3G15350,AT3G25870,AT3G27250,AT3G29575,AT3G46450,AT3G56270,AT3G61890,AT3G63010,AT3G63060,AT4G03200,AT4G05100,AT4G11350,AT4G12000,AT4G17550,AT4G19230,AT4G24960,AT4G26080,AT4G33905,AT4G34000,AT4G01060,AT5G03210,AT5G11110,AT5G20885,AT5G23850,AT5G40390,AT5G40800,AT5G41400,AT5G47640,AT5G50240,AT5G52310,AT5G57050,AT5G57610,AT5G59220,AT5G66460,AT5G15970,AT5G43150,AT5G50720,AT5G59320
