TF_AT2G26150 MODULE2
TF_AT3G02380 MODULE3
TF_AT1G18330 MODULE2
TF_AT5G24930 MODULE2
TF_AT1G06040 MODULE2
TF_AT1G34310 MODULE3
TF_AT2G24790 MODULE1
TF_AT3G51910 MODULE2
TF_AT5G57660 MODULE2
TF_AT1G01060 MODULE3
TF_AT5G05410 MODULE1
TF_AT2G46830 MODULE2
TF_AT3G16770 MODULE2
TF_AT5G04410 MODULE2
TF_AT5G61590 MODULE1
TF_AT2G31380 MODULE3
TF_AT3G47500 MODULE2
TF_AT1G71030 MODULE4
TF_AT5G15850 MODULE3
TF_AT5G02840 MODULE2
TF_AT1G78080 MODULE2
TF_AT5G62020 MODULE2
TF_AT5G37260 MODULE4
TF_AT4G11660 MODULE2
TF_AT1G56170 MODULE2
TF_AT3G59060 MODULE2
TF_AT1G73870 MODULE2
TF_AT5G62430 MODULE2
TF_AT5G03740 MODULE1
TF_AT5G08330 MODULE1
TF_AT4G00050 MODULE3
TF_AT3G10800 MODULE1
TF_AT5G61420 MODULE3
TF_AT4G29190 MODULE1
TF_AT2G21320 MODULE2
TF_AT2G43010 MODULE1
TF_AT1G19000 MODULE3
TF_AT5G67420 MODULE2
TF_AT5G44190 MODULE2
TF_AT1G68520 MODULE2
TF_AT1G71260 MODULE1
TF_AT5G13180 MODULE3
TF_AT4G36730 MODULE2
TF_AT2G22430 MODULE4
TF_AT2G18300 MODULE2
TF_AT2G47070 MODULE3
TF_AT3G02830 MODULE3
TF_AT2G22540 MODULE1
TF_AT5G28770 MODULE2
TF_AT2G20570 MODULE3
TF_AT1G78600 MODULE1
TF_AT2G37630 MODULE4
TF_AT1G20640 MODULE2
TF_AT5G24800 MODULE2
TF_AT2G25900 MODULE2
TF_AT5G60850 MODULE1
