GeneSet	Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
2	AT2G41940	ZFP8	1	na	PWM988	CisBP	M0351_1.01	177	0.003028184332286798	0.032318657784465646	27	AT1G04600,AT1G21240,AT1G23840,AT1G43910,AT1G44130,AT1G74710,AT1G56120,AT2G31865,AT2G40520,AT3G07520,AT3G13100,AT3G23110,AT3G23120,AT3G25510,AT3G28510,AT3G28540,AT4G03450,AT4G11170,AT4G18250,AT4G23130,AT4G23310,AT4G25070,AT5G10380,AT5G13320,AT5G25250,AT5G60900,AT3G25010	na
3	AT1G45249	ABF2	0	0	PWM2903	DAP-seq	ABF2_col	1	2.4852335758179036e-14	4.456023801441501e-11	34	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G76100,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G35260,AT2G42220,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT3G27690,AT4G05180,AT4G15560,AT4G21280,AT4G28750,AT5G01530,AT5G19940,AT5G64940,AT5G66570	
3	AT1G45249	ABF2	0	0	PWM1178	CisBP	M0252_1.01	45	0.000037507255455916144	0.0014944557562768365	21	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G44446,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT4G05180,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	
3	AT1G45249	ABF2	0	0	PWM2540	JASPAR	MA0941.1	50	0.000037507255455916144	0.0014944557562768365	21	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G52230,AT1G44446,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT4G05180,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	
3	AT2G35530	AtbZIP16	0	0	PWM2908	DAP-seq	BZIP16_col	2	2.4852335758179036e-14	4.456023801441501e-11	34	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G76100,AT1G29930,AT1G44446,AT1G29920,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G35260,AT2G42220,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G61470,AT3G27690,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G57345,AT5G64940,AT5G66570	
3	AT2G35530	AtbZIP16	0	0	PWM1237	CisBP	M0251_1.01	22	1.7127153764851705e-7	0.000015354493350189554	25	AT1G03600,AT1G06680,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT2G35260,AT3G16140,AT3G17040,AT3G54890,AT3G27690,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	
3	AT3G56850	AREB3	0	0	PWM2906	DAP-seq	AREB3_col	3	1.820235240374411e-13	1.087893928663773e-10	33	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G58290,AT1G61520,AT1G76100,AT1G44446,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G34430,AT2G35260,AT2G42220,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT4G05180,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G57345,AT5G64940,AT5G66570	
3	AT2G36270	ABI5	0	28	PWM2904	DAP-seq	ABI5_col	4	1.2552673628429345e-12	5.626735953943454e-10	32	AT1G03600,AT1G06680,AT1G11070,AT1G13650,AT1G15820,AT1G20340,AT1G52230,AT1G58290,AT1G61520,AT1G76100,AT1G44446,AT2G06520,AT2G20250,AT2G20260,AT2G30790,AT2G42220,AT3G06470,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT3G27690,AT4G05180,AT4G12800,AT4G15560,AT4G21280,AT4G28750,AT5G19940,AT5G64940,AT5G66570	AT1G03600,AT1G06680,AT1G08380,AT1G13650,AT1G15820,AT1G30380,AT1G31330,AT1G51400,AT1G52230,AT1G61520,AT1G29930,AT1G44446,AT2G06520,AT2G20260,AT2G30570,AT2G35260,AT2G05100,AT3G08940,AT3G16140,AT3G17040,AT3G54890,AT3G61470,AT4G28750,AT5G01530,AT5G04490,AT5G08330,AT5G57345,AT5G64940
3	AT2G36270	ABI5	0	28	PWM2530	JASPAR	MA0931.1	14	3.799969665924209e-8	0.0000048666754364300765	26	AT1G03600,AT1G06680,AT1G11070,AT1G15820,AT1G52230,AT1G55670,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30570,AT2G30790,AT2G35260,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT3G27690,AT4G05180,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	AT1G03600,AT1G06680,AT1G08380,AT1G13650,AT1G15820,AT1G30380,AT1G31330,AT1G51400,AT1G52230,AT1G61520,AT1G29930,AT1G44446,AT2G06520,AT2G20260,AT2G30570,AT2G35260,AT2G05100,AT3G08940,AT3G16140,AT3G17040,AT3G54890,AT3G61470,AT4G28750,AT5G01530,AT5G04490,AT5G08330,AT5G57345,AT5G64940
3	AT2G36270	ABI5	0	28	PWM957	CisBP	M0257_1.01	17	3.799969665924209e-8	0.0000048666754364300765	26	AT1G03600,AT1G06680,AT1G11070,AT1G15820,AT1G52230,AT1G55670,AT1G61520,AT1G44446,AT2G20250,AT2G20260,AT2G30570,AT2G30790,AT2G35260,AT3G16140,AT3G17040,AT3G21055,AT3G47470,AT3G54890,AT3G61470,AT3G27690,AT4G05180,AT4G21280,AT4G28750,AT5G57345,AT5G64940,AT5G66570	AT1G03600,AT1G06680,AT1G08380,AT1G13650,AT1G15820,AT1G30380,AT1G31330,AT1G51400,AT1G52230,AT1G61520,AT1G29930,AT1G44446,AT2G06520,AT2G20260,AT2G30570,AT2G35260,AT2G05100,AT3G08940,AT3G16140,AT3G17040,AT3G54890,AT3G61470,AT4G28750,AT5G01530,AT5G04490,AT5G08330,AT5G57345,AT5G64940
