GeneSet	Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
2	AT3G09600	At3g09600	1	na	PWM3310	DAP-seq	AT3G09600_col	5	2.0205918131113827e-8	0.0000072458422418174185	40	AT1G53903,AT5G62360,AT3G53250,AT2G15880,AT5G24470,AT1G36940,AT2G07440,AT2G39920,AT1G20030,AT1G69940,AT2G21660,AT4G33310,AT1G56300,AT3G62550,AT3G28870,ATMG00280,ATMG01220,AT1G49720,AT5G44210,AT5G09630,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT5G17850,AT3G04060,AT5G59570,AT2G21130,AT3G59820,AT5G03720,AT5G51570,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT4G03680,AT1G76590,AT2G21640,AT2G25730	na
2	AT4G01280	At4g01280	11	na	PWM3317	DAP-seq	AT4G01280_col	7	6.517594590147036e-8	0.000019476745166889393	39	AT5G62360,AT3G53250,AT2G15880,AT5G24470,AT1G36940,AT2G07440,AT2G39920,AT1G20030,AT1G69940,AT2G21660,AT1G56300,AT3G62550,AT3G28870,ATMG00280,AT1G49720,AT2G25930,AT5G44210,AT5G09630,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT3G04060,AT5G59570,AT2G21130,AT3G59820,AT5G03720,AT5G33380,AT5G51570,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT4G03680,AT1G76590,AT2G21640,AT2G25730,AT3G10780	na
2	AT1G01060	LHY	1	na	PWM3338	DAP-seq	LHY1_col	8	6.517594590147036e-8	0.000019476745166889393	39	AT5G62360,AT3G53250,AT2G15880,AT5G24470,AT1G36940,AT2G07440,AT2G39920,AT1G19370,AT1G20030,AT1G69940,AT2G21660,AT4G33310,AT1G56300,AT3G62550,AT3G28870,ATMG00280,AT1G49720,AT5G46520,AT5G09630,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT5G17850,AT5G59570,AT2G21130,AT5G03720,AT5G33380,AT5G51570,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT4G03680,AT1G76590,AT2G48150,AT2G21640,AT2G25730	na
2	AT1G01060	LHY	1	na	PWM1020	CisBP	M1267_1.01	15	0.0002004095232045718	0.023955618340386484	31	AT3G53250,AT4G26800,AT2G40340,AT2G39920,AT1G19370,AT1G20030,AT2G21660,AT1G66310,AT2G02670,AT1G56300,AT3G28870,ATMG00940,ATMG00280,AT5G46520,AT5G44210,AT4G01130,AT2G13930,AT4G01340,AT5G06690,AT4G00240,AT5G59570,AT2G21130,AT3G59820,AT5G33380,AT4G26670,AT5G26020,AT5G48250,AT1G67370,AT1G76590,AT2G25730,ATMG00640	na
2	AT2G46830	AtCCA1	1	23	PWM1555	PBM		9	6.082740789315588e-7	0.00012118171372492056	37	AT1G53903,AT5G62360,AT3G53250,AT2G15880,AT5G24470,AT1G36940,AT2G07440,AT1G19370,AT1G20030,AT1G69940,AT2G37580,AT2G21660,AT4G33310,AT1G56300,AT3G28870,ATMG00280,AT1G49720,AT2G25930,AT5G44210,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT3G04060,AT5G59570,AT2G21130,AT5G03720,AT5G33380,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT1G76590,AT2G21640,AT2G25730,AT3G10780	AT5G62360,AT5G24470,AT2G40340,AT1G19370,AT1G20030,AT2G37580,AT4G33310,AT1G56300,AT3G62550,AT1G49720,AT2G25930,AT4G27460,AT5G67480,AT5G06690,AT3G04060,AT5G59570,AT2G21130,AT5G51570,AT4G26670,AT2G15890,AT5G26020,AT1G76590,AT2G25730
2	AT2G46830	AtCCA1	1	23	PWM2571	JASPAR	MA0972.1	10	6.082740789315588e-7	0.00012118171372492056	37	AT5G62360,AT3G53250,AT4G10250,AT3G59720,AT2G38465,AT5G24470,AT1G36940,AT2G07440,AT2G40340,AT1G19370,AT1G20030,AT2G21660,AT1G56300,AT3G28870,ATMG00280,ATMG01220,AT1G49720,AT2G25930,AT5G46520,AT5G44210,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT5G17850,AT5G59570,AT2G21130,AT3G59820,AT5G03720,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT1G76590,AT2G21640,AT2G25730	AT5G62360,AT5G24470,AT2G40340,AT1G19370,AT1G20030,AT2G37580,AT4G33310,AT1G56300,AT3G62550,AT1G49720,AT2G25930,AT4G27460,AT5G67480,AT5G06690,AT3G04060,AT5G59570,AT2G21130,AT5G51570,AT4G26670,AT2G15890,AT5G26020,AT1G76590,AT2G25730
2	AT5G52660	At5g52660	2	na	PWM3326	DAP-seq	AT5G52660_col	11	6.082740789315588e-7	0.00012118171372492056	37	AT5G62360,AT3G53250,AT2G15880,AT5G24470,AT1G36940,AT2G07440,AT2G39920,AT1G20030,AT1G69940,AT2G21660,AT4G33310,AT1G56300,AT3G62550,AT3G28870,ATMG00280,AT1G49720,AT5G09630,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT3G04060,AT5G59570,AT2G21130,AT5G03720,AT5G33380,AT5G51570,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT4G03680,AT1G76590,AT2G21640,AT2G25730,AT3G04130	na
2	AT2G28920	AT2G28920	0	na	PWM3436	DAP-seq	AT2G28920_col	12	6.082740789315588e-7	0.00012118171372492056	37	AT5G62360,AT3G53250,AT2G15880,AT5G24470,AT1G36940,AT2G07440,AT2G39920,AT1G19370,AT1G20030,AT1G69940,AT2G21660,AT1G56300,AT3G62550,AT3G28870,ATMG00280,AT1G49720,AT5G46520,AT5G44210,AT5G09630,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT5G59570,AT2G21130,AT5G03720,AT5G33380,AT5G51570,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT4G03680,AT1G76590,AT2G21640,AT2G25730	na
2	AT5G02840	LCL1	2	0	PWM3336	DAP-seq	LCL1_col	13	0.00003386746063945744	0.004671104378965168	33	AT5G62360,AT2G15880,AT5G24470,AT1G36940,AT2G07440,AT1G20030,AT1G69940,AT2G21660,AT4G33310,AT1G56300,AT3G62550,AT3G28870,ATMG00280,AT1G49720,AT5G09630,AT1G28330,AT4G01130,AT5G67480,AT5G44830,AT5G06690,AT3G04060,AT5G59570,AT5G03720,AT5G33380,AT4G26670,AT2G15890,AT5G48250,AT1G67370,AT4G03680,AT1G76590,AT2G48150,AT2G25730,AT3G10780	
2	AT5G37260	CIR1	0	na	PWM1021	CisBP	M1267_1.01	16	0.0002004095232045718	0.023955618340386484	31	AT3G53250,AT4G26800,AT2G40340,AT2G39920,AT1G19370,AT1G20030,AT2G21660,AT1G66310,AT2G02670,AT1G56300,AT3G28870,ATMG00940,ATMG00280,AT5G46520,AT5G44210,AT4G01130,AT2G13930,AT4G01340,AT5G06690,AT4G00240,AT5G59570,AT2G21130,AT3G59820,AT5G33380,AT4G26670,AT5G26020,AT5G48250,AT1G67370,AT1G76590,AT2G25730,ATMG00640	na
