Gene1	Gene2	Corr_strength
AT2G21660	AT3G50700	0.9007236082641383
AT2G21660	AT5G03240	0.9566059984786492
AT2G21660	AT5G43440	0.8875334376373457
AT2G21660	AT4G17140	0.8763055338790497
AT2G21660	AT3G55450	0.8168966051102186
AT2G21660	AT1G51610	0.9253759079230269
AT2G21660	AT1G48210	0.9068664535046579
AT2G21660	AT5G18540	0.9410935396450242
AT2G21660	AT5G25210	0.840184351379424
AT2G21660	AT1G69830	0.925489917900763
AT2G21660	AT1G49220	0.8490554145710156
AT2G21660	AT2G15970	0.8991681906277489
AT2G21660	AT1G31850	0.8865857939867364
AT2G21660	AT1G12710	0.9180451220539219
AT2G21660	AT3G14310	0.9559179773449663
AT2G21660	AT2G01170	0.9463633899666387
AT2G21660	AT2G39900	0.9140217058320944
AT2G21660	AT2G02100	0.9292605758176851
AT2G21660	AT5G42500	0.8556544803245529
AT2G21660	AT4G38580	0.8155745814114063
AT2G21660	AT3G58570	0.9646160307073773
AT2G21660	AT3G16180	0.9126998777460744
AT2G21660	AT3G01310	0.9450942139138565
AT2G21660	AT3G26580	0.9563397032009435
AT2G21660	AT1G12845	0.9008119438791697
AT2G21660	AT2G43535	0.8434848059484625
AT2G21660	AT4G12750	0.8658883206296832
AT2G21660	AT3G56720	0.9233363322588758
AT2G21660	AT1G70420	0.8247693519674173
AT2G21660	AT4G05330	0.9287793569971422
AT2G21660	AT1G21680	0.9393490926038547
AT2G21660	AT1G53035	0.877245455285965
AT2G21660	AT4G11600	0.9209582553772719
AT2G21660	AT1G75960	0.8368435994870299
AT2G21660	AT3G16740	0.8675373907832368
AT2G21660	AT4G19390	0.9218942633761277
AT2G21660	AT5G10530	0.862293490865824
AT2G21660	AT1G06460	0.9378056285624603
AT2G21660	AT1G33970	0.8508734021922654
AT2G21660	AT3G46440	0.8849427965131288
AT2G21660	AT3G51660	0.8337637160289064
AT2G21660	AT1G13930	0.8875989780944742
AT2G21660	AT5G63420	0.963292064771546
AT2G21660	AT2G19450	0.9453945465502328
AT2G21660	AT5G62350	0.8588249308473224
AT2G21660	AT4G33490	0.9751151050303909
AT2G21660	AT4G14230	0.9304041128704306
AT2G21660	AT5G27930	0.9098197732007163
AT2G21660	AT3G05800	0.8353377736973737
AT3G12320	AT2G46830	0.9595994460610597
AT3G12320	AT2G46790	0.8958686332641685
AT3G12320	AT3G02380	0.8814552609721326
AT3G12320	AT1G32900	0.8545043536243271
AT3G12320	AT3G54500	0.9474645028754571
AT3G12320	AT5G25140	0.8481843416280164
AT3G12320	AT5G06980	0.9661891464334738
AT3G12320	AT5G52570	0.9283036894785307
AT3G12320	AT1G16730	0.8827440364013234
AT3G12320	AT1G07180	0.902191138536312
AT3G12320	AT2G41250	0.8604943511316231
AT3G12320	AT5G15850	0.827977018471512
AT3G12320	AT5G64170	0.9319785820721148
AT3G12320	AT1G62510	0.8965093564618702
AT3G12320	AT5G04190	0.9008105553926157
AT3G12320	AT2G31380	0.8582106776698888
AT3G12320	AT3G27170	0.8240788980149434
AT3G12320	AT3G27690	0.9193922136634018
AT3G12320	AT5G35970	0.8098905457251809
AT3G12320	AT5G48530	0.8121966453109822
AT3G12320	AT5G45820	0.8052511152240062
AT3G12320	AT3G59060	0.9172833410543099
AT3G12320	AT5G59080	0.8233645602697233
AT3G12320	AT1G66760	0.8632142330955641
AT3G12320	AT2G24540	0.8001376399988511
AT3G12320	AT1G66100	0.9080251192476838
AT3G12320	AT1G80820	0.8386693346889222
AT3G12320	AT4G38850	0.8145090593611398
AT3G12320	AT5G15830	0.8451940781688297
AT3G12320	AT4G38960	0.8104045970317025
AT3G12320	AT3G47500	0.8774206713439715
AT3G12320	AT5G57660	0.843801238120782
AT3G12320	AT5G52250	0.8237284173485996
AT3G12320	AT1G75100	0.8584923428725516
AT3G12320	AT3G49160	0.8404947848310769
AT3G12320	AT5G36910	0.9363981062041112
AT3G12320	AT5G43150	0.8409223212338242
AT3G12320	AT1G69570	0.8783453672961751
AT1G07050	AT1G17665	0.9179999455831582
AT1G07050	AT1G11210	0.8740326896910238
AT1G07050	AT2G23910	0.9152283213576933
AT1G07050	AT4G30650	0.9246948613846372
AT1G07050	AT4G33985	0.8718872581152447
AT1G07050	AT4G16146	0.8910728282308086
AT1G07050	AT2G22450	0.8348866128264238
AT1G07050	AT3G46970	0.866403973541094
AT1G07050	AT2G28085	0.8267267421997767
AT1G07050	AT2G42530	0.8715970114046325
AT1G07050	AT5G60100	0.9119110027222349
AT1G07050	AT2G28900	0.8926073436051521
AT1G07050	AT4G09020	0.8756486562455439
AT1G07050	AT1G31690	0.8453183799275538
AT1G07050	AT1G76790	0.8769540547479046
AT1G07050	AT4G12280	0.8897205552282588
AT1G07050	AT1G28050	0.8059102754741153
AT1G07050	AT3G20810	0.8585490458748068
AT1G07050	AT1G64890	0.8155524626744134
AT1G07050	AT3G63160	0.8636293696544032
AT1G07050	AT1G10760	0.8001066394500518
AT1G07050	AT3G47860	0.8062940225713819
AT1G07050	AT5G40180	0.8300203051755837
AT1G07050	AT4G32340	0.9025226021128576
AT1G07050	AT5G26570	0.9217605656570105
AT1G07050	AT5G15960	0.8552982411447801
AT1G07050	AT5G61380	0.922387445848994
AT1G07050	AT5G39410	0.8424802939548683
AT1G07050	AT3G50120	0.8200186811849473
AT1G07050	AT2G25730	0.805071436030016
AT1G07050	AT1G29395	0.8221275823488251
AT1G07050	AT5G23660	0.9010950817518293
AT1G07050	AT4G19120	0.8870292031323419
AT1G07050	AT1G51090	0.842674608935983
AT1G07050	AT3G18080	0.8072439291231275
AT1G07050	AT3G05880	0.8173734124347012
AT1G07050	AT5G56310	0.9011661946244673
AT1G07050	AT3G10410	0.9106172754768164
AT1G07050	AT5G57110	0.914137039919181
AT1G07050	AT3G52180	0.8341510837411901
AT1G07050	AT2G29630	0.8080591798721012
AT1G07050	AT4G18240	0.8627179881466399
AT1G07050	AT1G67970	0.8253641753894264
AT1G07050	AT5G14550	0.8489637186910056
AT1G07050	AT5G11150	0.9491128364169326
AT1G07050	AT1G79440	0.8552964193472947
AT1G07050	AT4G33700	0.889728593380145
AT1G07050	AT1G26665	0.858848437083729
AT1G07050	AT2G43550	0.8444605039733486
AT1G07050	AT1G43080	0.8319629475505979
AT1G07050	AT4G17140	0.8630550923417512
AT1G07050	AT3G55450	0.9531761429798326
AT1G07050	AT1G51610	0.8475155851108328
AT1G07050	AT1G48210	0.9327209505486277
AT1G07050	AT5G18540	0.865399733821418
AT1G07050	AT1G49220	0.9089638411898582
AT1G07050	AT1G31850	0.8879698783509488
AT1G07050	AT1G68050	0.9644642632030266
AT1G07050	AT2G01170	0.8101733524010629
AT1G07050	AT2G02100	0.8308874189867921
AT1G07050	AT3G16180	0.8828668586834157
AT1G07050	AT1G78995	0.8254048179917944
AT1G07050	AT1G53035	0.8879317014640524
AT1G07050	AT4G19390	0.8932126468829543
AT1G07050	AT2G15830	0.8110322671515736
AT1G07050	AT1G06460	0.8319223485276821
AT1G07050	AT3G46440	0.8799568035221755
AT1G07050	AT5G63420	0.8733791372114482
AT1G07050	AT2G19450	0.8484759561524912
AT1G07050	AT1G69870	0.8793560561432201
AT1G07050	AT4G33490	0.8778366690133228
AT1G07050	AT1G75880	0.8519576124306293
AT1G07050	AT5G27930	0.8008499648463107
AT1G07050	AT3G05800	0.8371277926833309
AT2G46830	AT2G46790	0.8961390078832633
AT2G46830	AT3G02380	0.9318251393936771
AT2G46830	AT1G32900	0.9112287938493144
AT2G46830	AT3G54500	0.9638403803862629
AT2G46830	AT5G25140	0.9408300387715189
AT2G46830	AT5G13170	0.876516066478183
AT2G46830	AT3G09600	0.8252470693213068
AT2G46830	AT1G01520	0.8800799480013821
AT2G46830	AT5G06980	0.9525680772351811
AT2G46830	AT5G52570	0.9915667246599895
AT2G46830	AT1G16730	0.9530572370032626
AT2G46830	AT5G17300	0.8058502474416785
AT2G46830	AT1G07180	0.9433713765669055
AT2G46830	AT2G41250	0.9400531576149606
AT2G46830	AT3G63440	0.8109473270768696
AT2G46830	AT1G55960	0.8460573600775331
AT2G46830	AT1G10370	0.8488677016291993
AT2G46830	AT5G15850	0.926488039410763
AT2G46830	AT4G31870	0.8556450834897524
AT2G46830	AT3G47420	0.8585058547173047
AT2G46830	AT5G64170	0.9224779057870924
AT2G46830	AT1G62510	0.8602958715453775
AT2G46830	AT5G04190	0.876078420122399
AT2G46830	AT5G22390	0.8384759661699156
AT2G46830	AT2G31380	0.934532102557632
AT2G46830	AT3G27170	0.8990092805653589
AT2G46830	AT3G27690	0.8160071543488375
AT2G46830	AT2G21320	0.8509110919895069
AT2G46830	AT5G48530	0.849893498940263
AT2G46830	AT5G24120	0.8320809490846446
AT2G46830	AT3G59060	0.8293258823814242
AT2G46830	AT2G24540	0.8982874595021515
AT2G46830	AT1G66100	0.843187112219096
AT2G46830	AT5G07780	0.8008788127686428
AT2G46830	AT5G15830	0.8820612737441933
AT2G46830	AT4G38960	0.8458933668860091
AT2G46830	AT3G47500	0.8094846491009198
AT2G46830	AT1G13080	0.8182986348722727
AT2G46830	AT5G39660	0.8112374858184425
AT2G46830	AT2G04795	0.8031990008076911
AT2G46830	AT5G62430	0.8380636644902952
AT2G46830	AT1G75100	0.9454744427901608
AT2G46830	AT3G49160	0.8011781250608889
AT2G46830	AT5G36910	0.8979405554627682
AT2G46830	AT1G70985	0.8415561220808526
AT2G46830	AT5G43150	0.8482617801113153
AT2G46830	AT5G05860	0.820487981155449
AT2G46830	AT1G69570	0.8807464315745271
AT2G46830	AT1G79270	0.8709093217774376
AT1G56300	AT2G39920	0.8317280199616264
AT1G56300	AT2G38465	0.8595378829551932
AT1G56300	AT1G20030	0.828983050074374
AT1G56300	AT5G06690	0.8368082341113128
AT1G56300	AT1G49720	0.8693214424966613
AT1G56300	AT4G26670	0.8336871895032065
AT1G56300	AT2G25930	0.8187087216248566
AT1G56300	AT2G21130	0.9460696971435574
AT1G56300	AT4G01130	0.8115934351789554
AT1G56300	AT2G40340	0.8134502005061841
AT1G56300	AT4G14270	0.8185009331744625
AT1G56300	AT3G47860	0.8049731204869476
AT1G56300	AT4G27440	0.8362339404277556
AT1G56300	AT5G64860	0.8280085031735375
AT1G56300	AT5G59570	0.8446652846959094
AT1G56300	AT5G54960	0.8867040312353701
AT1G56300	AT3G47160	0.9050194662628657
AT1G56300	AT4G39090	0.849284142781156
AT1G56300	AT3G50500	0.9618663800945154
AT1G56300	AT5G27280	0.888354343785325
AT1G56300	AT1G49650	0.803925631145126
AT1G56300	AT3G11020	0.8214031642157222
AT1G56300	AT5G14920	0.8361353516682297
AT1G56300	AT3G28870	0.819794569695619
AT1G56300	AT4G02550	0.8645912432467912
AT1G56300	AT5G02860	0.8133302024112803
AT1G56300	AT1G80480	0.9234497405431992
AT1G56300	AT1G60340	0.8086390887934194
AT1G56300	AT1G02300	0.8495428044249644
AT1G56300	AT4G02370	0.8129784508312429
AT1G56300	AT1G70820	0.8136252107344175
AT1G56300	AT3G50700	0.8055075094163444
AT1G56300	AT5G03240	0.8925951934886025
AT1G56300	AT5G43440	0.8183240820572752
AT1G56300	AT1G32090	0.903747633026426
AT1G56300	AT3G43160	0.8524576227801187
AT1G56300	AT4G05150	0.9089676901553503
AT1G56300	AT1G12710	0.8428879701255638
AT1G56300	AT4G38580	0.9760457357615948
AT1G56300	AT1G17460	0.8986776641363078
AT1G56300	AT1G49560	0.92203130378096
AT1G56300	AT3G26580	0.8876459122151893
AT1G56300	AT4G12750	0.8543052808858381
AT1G56300	AT3G56720	0.8353235851966193
AT1G56300	AT1G21680	0.8651733031706058
AT1G56300	AT1G78600	0.8228246734220097
AT1G56300	AT3G16740	0.8852453668824732
AT1G56300	AT1G33970	0.8572300302341365
AT1G56300	AT3G51660	0.8124045849277256
AT1G56300	AT5G62350	0.8965414714730553
AT1G56300	AT5G08380	0.8374852691337583
AT4G04330	AT1G17665	0.8568583071988388
AT4G04330	AT1G11210	0.9490808239358864
AT4G04330	AT3G62550	0.9390944438285275
AT4G04330	AT5G24470	0.9437554485454438
AT4G04330	AT2G39920	0.9630735186863909
AT4G04330	AT4G30650	0.8767477965103694
AT4G04330	AT2G38465	0.8521084504327092
AT4G04330	AT1G20030	0.8467353362344006
AT4G04330	AT4G33985	0.8385044170790422
AT4G04330	AT4G16146	0.9640576264783649
AT4G04330	AT2G22450	0.975742273067667
AT4G04330	AT2G33830	0.9071912658450195
AT4G04330	AT3G04010	0.8425918948588944
AT4G04330	AT4G30660	0.9753565770260164
AT4G04330	AT1G19370	0.9490623963496846
AT4G04330	AT3G46970	0.9550682409359514
AT4G04330	AT2G47890	0.9200981121097099
AT4G04330	AT2G42530	0.9158921991750105
AT4G04330	AT5G60100	0.8854507084913545
AT4G04330	AT2G28900	0.9091287817234075
AT4G04330	AT5G06690	0.9568276130838782
AT4G04330	AT1G36940	0.8073031526813629
AT4G04330	AT4G09020	0.9666587242970052
AT4G04330	AT1G49230	0.8991538390273786
AT4G04330	AT1G76790	0.8273306480815379
AT4G04330	AT4G12280	0.9019031744769368
AT4G04330	AT1G49720	0.9406677095851029
AT4G04330	AT4G26670	0.973244247931227
AT4G04330	AT1G28050	0.961239253751054
AT4G04330	AT2G25930	0.9213081884015969
AT4G04330	AT4G01130	0.9815913829270998
AT4G04330	AT2G40340	0.8574883291743407
AT4G04330	AT1G64890	0.9494285851407732
AT4G04330	AT3G63160	0.8175622690355866
AT4G04330	AT2G15890	0.89707584046487
AT4G04330	AT5G47240	0.8705315998026232
AT4G04330	AT1G10760	0.9867990064279876
AT4G04330	AT3G47860	0.9478352199868832
AT4G04330	AT4G27440	0.8748535297155321
AT4G04330	AT5G64860	0.9737158686056768
AT4G04330	AT4G32340	0.9641439965965236
AT4G04330	AT5G26570	0.9409934839486582
AT4G04330	AT5G59570	0.8688361003859015
AT4G04330	AT5G15960	0.9123135475051819
AT4G04330	AT5G61380	0.9141323802779833
AT4G04330	AT5G54960	0.8706020735710801
AT4G04330	AT2G20480	0.8250549298397483
AT4G04330	AT5G39410	0.9736125188085144
AT4G04330	AT5G44010	0.9149346954447838
AT4G04330	AT5G48250	0.8327543853914487
AT4G04330	AT2G25730	0.921849158939832
AT4G04330	AT2G28840	0.9670730231057784
AT4G04330	AT1G29395	0.9400436143097646
AT4G04330	AT3G26740	0.9666742585326503
AT4G04330	AT5G23660	0.9037535583741636
AT4G04330	AT5G51570	0.9243403479906218
AT4G04330	AT3G47160	0.8138772802399517
AT4G04330	AT4G39090	0.9442592977441073
AT4G04330	AT4G19120	0.8175124019653205
AT4G04330	AT2G31360	0.8784952732009869
AT4G04330	AT1G51090	0.8514260499146848
AT4G04330	AT3G18080	0.9241683847317343
AT4G04330	AT5G61800	0.865436642335826
AT4G04330	AT3G05880	0.9557589386008482
AT4G04330	AT3G50500	0.8720058314988118
AT4G04330	AT3G10410	0.9420410407847728
AT4G04330	AT5G57110	0.9191864301446988
AT4G04330	AT1G09190	0.8290018286863583
AT4G04330	AT5G27280	0.961081173891703
AT4G04330	AT2G45560	0.9258176736034995
AT4G04330	AT1G49650	0.9373987229561245
AT4G04330	AT2G16660	0.8264898861247406
AT4G04330	AT3G52180	0.9260171820548075
AT4G04330	AT2G29630	0.9383538204206847
AT4G04330	AT1G67660	0.9726807027174021
AT4G04330	AT5G14920	0.8857163436080993
AT4G04330	AT3G53800	0.9258215282842361
AT4G04330	AT4G18520	0.9457950587709341
AT4G04330	AT4G18240	0.9372696904388392
AT4G04330	AT1G67970	0.9022281951237693
AT4G04330	AT2G17840	0.9599422044173649
AT4G04330	AT5G14550	0.9498036829953245
AT4G04330	AT5G35735	0.8186070070910195
AT4G04330	AT1G51940	0.8958941799664788
AT4G04330	AT5G11150	0.8605072669401175
AT4G04330	AT5G02860	0.9582776785547525
AT4G04330	AT1G79440	0.9223022193420117
AT4G04330	AT4G33700	0.9118975043484795
AT4G04330	AT2G06925	0.8635432765953892
AT4G04330	AT1G27630	0.9761349724867686
AT4G04330	AT1G80480	0.8190376623795488
AT4G04330	AT1G26665	0.9101239486243279
AT4G04330	245432_at	0.893396582342147
AT4G04330	AT3G02330	0.8697332441510054
AT4G04330	AT2G43550	0.8009628587970974
AT4G04330	AT4G02370	0.9397688520570048
AT4G04330	AT5G62720	0.9110785573659465
AT4G04330	AT5G63810	0.9235549790478412
AT4G04330	AT1G70820	0.9417260926815636
AT4G04330	AT3G59820	0.8476361310456824
AT4G04330	AT3G50700	0.8825739381786578
AT4G04330	AT5G03240	0.9152081293560219
AT4G04330	AT5G43440	0.8857948779434025
AT4G04330	AT4G17140	0.8735256969222744
AT4G04330	AT3G55450	0.8290145864256333
AT4G04330	AT1G51610	0.9167115123312423
AT4G04330	AT1G48210	0.8841413161469055
AT4G04330	AT5G18540	0.9034297620440394
AT4G04330	AT5G25210	0.8655732531848237
AT4G04330	AT1G69830	0.952633674349354
AT4G04330	AT1G49220	0.8726784565961051
AT4G04330	AT3G57770	0.8038859228246751
AT4G04330	AT2G15970	0.9211596407057204
AT4G04330	AT1G31850	0.9066787575891727
AT4G04330	AT1G12710	0.8700083995143776
AT4G04330	AT3G14310	0.9635581527506618
AT4G04330	AT2G01170	0.9537193759612335
AT4G04330	AT2G39900	0.930007738663875
AT4G04330	AT2G02100	0.932748425018552
AT4G04330	AT5G42500	0.8141678136452035
AT4G04330	AT3G58570	0.9630893984640582
AT4G04330	AT3G16180	0.917776421760403
AT4G04330	AT3G01310	0.9571517412838636
AT4G04330	AT3G26580	0.9415552003040786
AT4G04330	AT1G12845	0.9076896282731186
AT4G04330	AT2G43535	0.909266852628014
AT4G04330	AT3G56720	0.9191917508656144
AT4G04330	AT1G70420	0.8143736286995612
AT4G04330	AT4G05330	0.9344724933312367
AT4G04330	AT1G21680	0.8855468622810272
AT4G04330	AT1G53035	0.8920791718060597
AT4G04330	AT4G11600	0.9138874778873589
AT4G04330	AT1G75960	0.8806413184363056
AT4G04330	AT3G16740	0.843029710220816
AT4G04330	AT4G19390	0.9343758535745132
AT4G04330	AT5G10530	0.8887625788869807
AT4G04330	AT1G06460	0.9523415403542943
AT4G04330	AT1G33970	0.838476578541869
AT4G04330	AT3G46440	0.9063767599334925
AT4G04330	AT3G51660	0.8001967375450189
AT4G04330	AT1G13930	0.9040120565275794
AT4G04330	AT5G63420	0.9380840107394597
AT4G04330	AT2G19450	0.9177896915456124
AT4G04330	AT5G62350	0.8612858455510154
AT4G04330	AT4G33490	0.9521961560781029
AT4G04330	AT4G14230	0.932615033770888
AT4G04330	AT5G27930	0.9325712075606958
AT4G04330	AT3G05800	0.8338700444393171
AT1G74310	AT4G12400	0.8783473805355083
AT1G74310	AT5G37670	0.8761324827780481
AT1G74310	AT5G51440	0.9706900553698232
AT1G74310	AT3G16050	0.9368116415889927
AT1G74310	AT1G72660	0.8216600912255865
AT1G74310	AT1G71000	0.8765402005170994
AT1G74310	AT5G48570	0.9251450454915559
AT1G74310	AT5G52640	0.959706054795157
AT1G74310	AT3G12580	0.9100774415319471
AT1G74310	AT2G46240	0.9059854137499552
AT1G74310	254414_at	0.8171478669621115
AT1G74310	AT2G20560	0.9319949643056098
AT1G74310	AT4G23493	0.8489140609853337
AT1G74310	AT3G24500	0.9422051946084433
AT1G74310	AT5G64510	0.9670405403047347
AT1G74310	AT1G54050	0.9595981487370834
AT1G74310	AT3G51910	0.8829348270115668
AT1G74310	AT5G25450	0.9535902156522361
AT1G74310	AT2G32120	0.9241571743380264
AT1G74310	AT1G16030	0.8936162164865085
AT1G74310	AT1G17870	0.8604550231339283
AT1G74310	AT1G30070	0.9497175850024381
AT1G74310	AT1G21550	0.8835601971306754
AT1G74310	AT1G66080	0.8354227272085761
AT1G74310	AT3G20180	0.8748735149427035
AT1G74310	AT5G18340	0.9180644616776148
AT1G74310	AT5G12110	0.8947051256599093
AT1G74310	AT5G10695	0.8737125571010832
AT1G74310	AT2G19310	0.928007053935472
AT1G74310	AT3G09350	0.9469610252954479
AT1G74310	AT1G67360	0.9069858102172383
AT1G74310	AT3G10020	0.8138274941182774
AT1G74310	AT4G36988	0.9138413730254812
AT1G74310	AT1G26800	0.9056661332508124
AT1G74310	AT2G47180	0.82211963645332
AT1G74310	AT1G07350	0.9605596187675163
AT1G74310	AT5G47830	0.9186917395613271
AT1G74310	AT5G35320	0.9386372195289884
AT1G74310	AT4G29770	0.853320777797254
AT1G74310	AT3G17110	0.8444966994078115
AT1G74310	AT3G08970	0.9322745296114284
AT1G74310	AT4G11660	0.9034357810015828
AT1G74310	AT1G14200	0.8821483861304347
AT1G74310	AT5G09590	0.9564281854296041
AT1G74310	AT1G59980	0.8367351430625395
AT1G74310	AT1G03070	0.8642327091707569
AT1G74310	AT3G07150	0.9192440633209531
AT1G74310	AT3G53230	0.9036030953677827
AT1G74310	AT5G47610	0.8698213815662766
AT1G74310	AT4G23570	0.86551142000612
AT1G74310	AT3G07090	0.8352219936790098
AT1G74310	AT1G07500	0.8116807159442692
AT1G74310	AT1G44414	0.8534811697032718
AT1G74310	AT3G22090	0.8657182989966221
AT1G74310	AT2G25140	0.9228264692299579
AT1G74310	AT5G05410	0.8459781371231385
AT1G74310	AT5G23480	0.899948288635738
AT1G74310	AT3G12050	0.9411044011637781
AT1G74310	AT3G25230	0.9357275829352873
AT1G74310	AT1G56170	0.838598555959055
AT1G74310	AT5G56030	0.8543738204830712
AT1G74310	AT5G62020	0.8300907676331197
AT1G74310	AT1G01940	0.8098649456362784
AT1G74310	AT4G23885	0.8231802478145213
AT1G74310	AT3G17611	0.9080208311691813
AT1G74310	AT3G23990	0.9173439442180283
AT1G74310	AT1G55530	0.925274833327158
AT1G74310	AT2G21940	0.9349994755361541
AT1G74310	AT5G58590	0.889585540686142
AT1G74310	AT4G17250	0.8398352435571903
AT1G74310	AT3G03520	0.8724590263662235
AT1G74310	AT2G41160	0.9376993454010162
AT1G74310	AT5G53400	0.9192976247336094
AT1G74310	AT3G29810	0.8013166260361783
AT1G74310	AT3G52830	0.8714990245466583
AT1G74310	AT4G26780	0.8472043834552992
AT1G74310	AT2G36460	0.9211501656638786
AT1G74310	AT5G58787	0.8507723792399361
AT1G74310	AT3G07770	0.8625076778357781
AT1G74310	AT3G57880	0.8850213825481196
AT4G12400	AT5G37670	0.8021641147274743
AT4G12400	AT5G51440	0.8897959539184713
AT4G12400	AT1G72660	0.9194729261550982
AT4G12400	AT5G48570	0.9578253002453438
AT4G12400	AT5G52640	0.900740855016012
AT4G12400	AT3G12580	0.800747210759861
AT4G12400	AT2G46240	0.8147096772693337
AT4G12400	254414_at	0.9219463958299552
AT4G12400	AT5G64510	0.8911292130066055
AT4G12400	AT1G54050	0.8765025286851849
AT4G12400	AT5G25450	0.9129610024123979
AT4G12400	AT2G32120	0.9106639652239846
AT4G12400	AT1G16030	0.8271545262745319
AT4G12400	AT1G17870	0.9340061065227181
AT4G12400	AT4G03320	0.8011699397784638
AT4G12400	AT1G30070	0.852175857848237
AT4G12400	AT1G21550	0.8354286124907181
AT4G12400	AT3G20180	0.8723205403674067
AT4G12400	AT5G12110	0.8861540479350345
AT4G12400	AT5G10695	0.8166495193746021
AT4G12400	AT2G19310	0.8669962966523246
AT4G12400	AT1G07350	0.8358269821906087
AT4G12400	AT5G47830	0.9614244163645252
AT4G12400	AT4G29770	0.9508644955642107
AT4G12400	AT5G09590	0.8398238615869733
AT4G12400	AT1G59980	0.8596443266059336
AT4G12400	AT3G07150	0.8338140732600874
AT4G12400	AT5G07330	0.8234965226930606
AT4G12400	AT3G53230	0.8835813100086348
AT4G12400	AT4G19430	0.8609293048753303
AT4G12400	AT1G07500	0.8449509849236448
AT4G12400	AT1G44414	0.8183861051702701
AT4G12400	AT3G22090	0.8170119130376191
AT4G12400	AT2G25140	0.8010172729293201
AT4G12400	AT5G27660	0.8126501910655362
AT4G12400	AT1G01940	0.9187255681052034
AT4G12400	257239_at	0.9329307373322844
AT4G12400	AT4G23885	0.8246973139324083
AT4G12400	AT2G30000	0.8512387453764592
AT4G12400	AT3G23990	0.888097149081382
AT4G12400	AT2G21940	0.8412974116879754
AT4G12400	AT5G58590	0.8472441129082916
AT4G12400	AT3G03520	0.838102271983607
AT4G12400	AT3G52830	0.832541470396714
AT4G12400	AT4G26780	0.8997118325006626
AT4G12400	AT5G58787	0.8511566732029803
AT4G12400	AT3G07770	0.8914891362840713
AT1G17665	AT1G11210	0.8683859732563721
AT1G17665	AT2G23910	0.903685769421639
AT1G17665	AT4G30650	0.8676517290501781
AT1G17665	AT2G38465	0.8170686506357763
AT1G17665	AT4G33985	0.8456827191101343
AT1G17665	AT4G16146	0.9411489393245868
AT1G17665	AT2G22450	0.8900726432965531
AT1G17665	AT4G30660	0.804058661293582
AT1G17665	AT1G19370	0.8222477426227146
AT1G17665	AT3G46970	0.8481763824254416
AT1G17665	AT2G28085	0.8571792435733865
AT1G17665	AT2G42530	0.851304768851844
AT1G17665	AT5G60100	0.8985477843941612
AT1G17665	AT2G28900	0.8446279007014159
AT1G17665	AT5G06690	0.808210811132745
AT1G17665	AT4G09020	0.8944946948149062
AT1G17665	AT1G76790	0.846581000455803
AT1G17665	AT4G12280	0.8807483654813324
AT1G17665	AT4G26670	0.8614436135082179
AT1G17665	AT1G28050	0.87186229337665
AT1G17665	AT2G25930	0.8972650692810362
AT1G17665	AT4G01130	0.8596887395113227
AT1G17665	AT2G40340	0.812526486162952
AT1G17665	AT3G20810	0.8611785168232832
AT1G17665	AT1G64890	0.8211938099155146
AT1G17665	AT3G63160	0.8361236711543635
AT1G17665	AT1G10760	0.8457930178358762
AT1G17665	AT3G47860	0.8933145437231641
AT1G17665	AT5G64860	0.8149809099130941
AT1G17665	AT5G40180	0.9240615432748122
AT1G17665	AT4G32340	0.9129668334154322
AT1G17665	AT5G26570	0.9063185032826371
AT1G17665	AT5G59570	0.8416036434323818
AT1G17665	AT5G15960	0.8869417498356632
AT1G17665	AT5G61380	0.9760848876544437
AT1G17665	AT5G54960	0.8104104296252687
AT1G17665	AT5G39410	0.9153620531063298
AT1G17665	AT5G48250	0.9297898128429566
AT1G17665	AT2G25730	0.9076682939397818
AT1G17665	AT2G28840	0.835733183347908
AT1G17665	AT1G29395	0.8450101576313377
AT1G17665	AT3G26740	0.8087168171476948
AT1G17665	AT5G23660	0.9595108911804431
AT1G17665	AT5G51570	0.8926934495910316
AT1G17665	AT3G05880	0.9064493853966373
AT1G17665	AT3G10410	0.9456304768243845
AT1G17665	AT5G57110	0.9580584670812664
AT1G17665	AT1G09190	0.8236575290687942
AT1G17665	AT1G49650	0.8045450069050001
AT1G17665	AT3G52180	0.8239393784335731
AT1G17665	AT2G29630	0.9029179988375009
AT1G17665	AT1G67660	0.8015407613666208
AT1G17665	AT4G18240	0.8802505662181064
AT1G17665	AT1G67970	0.894545407029258
AT1G17665	AT2G17840	0.8607402389095095
AT1G17665	AT5G14550	0.9079295603492052
AT1G17665	AT5G11150	0.8558149209001704
AT1G17665	AT5G02860	0.8094754239957541
AT1G17665	AT1G79440	0.908608414441746
AT1G17665	AT4G33700	0.8973904887752017
AT1G17665	AT1G27630	0.862484050240877
AT1G17665	AT1G26665	0.9473661366909603
AT1G17665	AT4G02370	0.8031747039399281
AT1G17665	AT5G62720	0.8976888973227936
AT1G17665	AT3G59820	0.8000257812477928
AT1G17665	AT5G03240	0.8677070822582773
AT1G17665	AT4G17140	0.8943607909914542
AT1G17665	AT3G55450	0.8909548873879146
AT1G17665	AT1G51610	0.8280447696225501
AT1G17665	AT1G48210	0.9451052980820192
AT1G17665	AT5G18540	0.9382155958130808
AT1G17665	AT1G49220	0.8798250962851025
AT1G17665	AT1G31850	0.8627519494746653
AT1G17665	AT1G12710	0.8092896577366777
AT1G17665	AT1G68050	0.8721427284392845
