Gene1	Gene2	Corr_strength
AT2G20560	AT3G25230	0.9643597752348594
AT2G20560	AT1G56170	0.9539446703975386
AT2G20560	AT5G62020	0.9217860966655507
AT2G20560	AT3G17611	0.9281886978179
AT2G20560	AT1G55530	0.9689648337498008
AT2G20560	AT2G41160	0.941008769795947
AT2G20560	AT5G53400	0.9347570546061331
AT2G20560	AT4G30490	0.9139977198141274
AT2G20560	AT3G57880	0.9264801453162377
AT5G44260	AT2G30600	0.9352322864179117
AT2G22450	AT2G33830	0.9260874578629563
AT2G22450	AT4G30660	0.9639858755944871
AT2G22450	AT1G19370	0.9308215324997166
AT2G22450	AT3G46970	0.9550005613911857
AT2G22450	AT2G47890	0.9086878651891871
AT2G22450	AT2G42530	0.9256557118212104
AT2G22450	AT2G28900	0.9108335498295722
AT2G22450	AT5G06690	0.9286397718070069
AT2G22450	AT4G09020	0.962673437815822
AT2G22450	AT4G12280	0.9171809968901153
AT2G22450	AT1G49720	0.9118745410905534
AT2G22450	AT4G26670	0.9603443376675777
AT2G22450	AT1G28050	0.9354415007385645
AT2G22450	AT2G25930	0.9072450942807037
AT2G22450	AT4G01130	0.9621818363954023
AT2G22450	AT1G64890	0.9300039163690313
AT2G22450	AT1G10760	0.9680572079331492
AT2G22450	AT3G47860	0.9349331495700941
AT2G22450	AT5G64860	0.9466841927157258
AT2G22450	AT4G32340	0.9774253908120258
AT2G22450	AT5G26570	0.9455174551586916
AT2G22450	AT5G15960	0.9075027996098459
AT2G22450	AT5G61380	0.936585113670703
AT2G22450	AT5G39410	0.9751612442205375
AT2G22450	AT2G25730	0.9450113267218367
AT2G22450	AT2G28840	0.9627229381324088
AT2G22450	AT1G29395	0.9357084922683346
AT2G22450	AT3G26740	0.9399816355001804
AT2G22450	AT5G23660	0.9169376714870121
AT2G22450	AT5G51570	0.947599424572483
AT2G22450	AT4G39090	0.9161270697717868
AT2G22450	AT3G18080	0.9107733682887844
AT2G22450	AT3G05880	0.9609756241108932
AT2G22450	AT3G10410	0.9491511429015164
AT2G22450	AT5G57110	0.9315281321399582
AT2G22450	AT5G27280	0.938908883241076
AT2G22450	AT1G49650	0.9062554352364784
AT2G22450	AT3G52180	0.906356838090722
AT2G22450	AT2G29630	0.9170678714831876
AT2G22450	AT1G67660	0.939113482996903
AT2G22450	AT4G18520	0.9171633871130714
AT2G22450	AT4G18240	0.9238917731956945
AT2G22450	AT1G67970	0.9381828079648097
AT2G22450	AT2G17840	0.9561020781876224
AT2G22450	AT5G14550	0.9453548248552716
AT2G22450	AT5G02860	0.9235137589702195
AT2G22450	AT1G79440	0.951825615281202
AT2G22450	AT4G33700	0.9130764983625669
AT2G22450	AT1G27630	0.9575729501791405
AT2G22450	AT1G26665	0.9236872735429584
AT2G22450	AT4G02370	0.9304876401388894
AT2G22450	AT5G62720	0.902620764350407
AT2G22450	AT5G63810	0.9297873405678873
AT2G22450	AT1G70820	0.9054926460585607
AT2G22450	AT5G03240	0.9191715306580679
AT2G22450	AT1G51610	0.9164467665310414
AT2G22450	AT1G48210	0.9186997549575827
AT2G22450	AT5G18540	0.9491812976637005
AT2G22450	AT1G69830	0.929417159355847
AT2G22450	AT1G31850	0.9063872317521191
AT2G22450	AT3G14310	0.9376990307835897
AT2G22450	AT2G01170	0.9502235553969339
AT2G22450	AT2G02100	0.937174664987707
AT2G22450	AT3G58570	0.9656277333061292
AT2G22450	AT3G16180	0.9256860730270112
AT2G22450	AT3G01310	0.9414940909488018
AT2G22450	AT3G26580	0.9057009743117657
AT2G22450	AT4G05330	0.907234370540647
AT2G22450	AT1G53035	0.9168800359993369
AT2G22450	AT4G11600	0.9147225758835399
AT2G22450	AT4G19390	0.9476585952276313
AT2G22450	AT1G06460	0.948341142598075
AT2G22450	AT3G46440	0.9259566053186855
AT2G22450	AT5G63420	0.9537197403403739
AT2G22450	AT2G19450	0.9461780187059471
AT2G22450	AT4G33490	0.9601586313046795
AT2G22450	AT4G14230	0.9127066270254133
AT2G22450	AT5G27930	0.902168521676335
AT1G32900	AT5G13170	0.9386298691785413
AT1G32900	AT3G09600	0.9610480761523018
AT1G32900	AT1G01520	0.9249145399273804
AT1G32900	AT5G52570	0.9099535431476814
AT1G32900	AT1G07180	0.9903092823600068
AT1G32900	AT2G41250	0.911513701260543
AT1G32900	AT1G55960	0.9495149863836138
AT1G32900	AT1G10370	0.9771339814643479
AT1G32900	AT5G15850	0.9601609072742167
AT1G32900	AT4G31870	0.9719447744512314
AT1G32900	AT3G47420	0.9244733210788961
AT1G32900	AT5G23730	0.9228943874820514
AT1G32900	AT2G31380	0.9618257412659595
AT1G32900	AT3G27170	0.9561441917448601
AT1G32900	AT4G08300	0.9115724584929404
AT1G32900	AT5G24120	0.9701965734005883
AT1G32900	AT3G01550	0.9127879780511744
AT1G32900	AT4G15430	0.9440229506084651
AT1G32900	AT2G24540	0.9518876989902374
AT1G32900	AT3G01060	0.9536464254707888
AT1G32900	AT4G38960	0.9315386223341448
AT1G32900	AT1G75100	0.9143782395733048
AT1G32900	AT5G15600	0.9083985811232648
AT2G33830	AT4G30660	0.9058998179174206
AT2G33830	AT2G42530	0.9056043585785085
AT2G33830	AT2G15890	0.9158609630910771
AT2G33830	AT5G47240	0.9639201632728367
AT2G33830	AT2G28840	0.9093385401273903
AT2G33830	AT1G29395	0.9015170527583797
AT2G33830	AT2G31360	0.9019449501068865
AT2G33830	AT3G05880	0.9055656468124816
AT2G33830	AT4G18520	0.937838415996266
AT2G33830	AT1G67970	0.9261318529724745
AT2G33830	AT1G79440	0.9046590127740939
AT2G33830	AT2G06925	0.9109935135373067
AT2G33830	AT4G02370	0.9043273256591685
AT2G33830	AT5G63810	0.9376673181086516
AT2G33830	AT5G25210	0.9052150673899971
AT2G33830	AT3G14310	0.9030483533079056
AT2G33830	AT2G01170	0.9018957651096536
AT2G33830	AT3G16180	0.9125764113616901
AT2G33830	AT3G01310	0.9175299036361447
AT2G33830	AT1G12845	0.929333144219922
AT2G33830	AT1G53035	0.9012903948327187
AT2G33830	AT1G75960	0.9432241649866903
AT2G33830	AT4G19390	0.9002658195191711
AT2G33830	AT4G14230	0.9131390496829498
AT2G33830	AT3G05800	0.9016897121512152
AT4G23493	AT5G25450	0.9146497274938807
AT4G23493	AT2G32120	0.9390075072811054
AT4G23493	AT1G16030	0.9184917784049813
AT4G23493	AT2G19310	0.9241429148108482
AT4G23493	AT1G67360	0.9506279346976942
AT4G23493	AT4G36988	0.9099874684549669
AT4G23493	AT5G35320	0.9163452702843242
AT4G23493	AT1G03070	0.9084012820429581
AT4G23493	AT3G07150	0.9521820606592936
AT4G23493	AT2G25140	0.9143820988844931
AT4G23493	AT2G21940	0.9107091190272779
AT4G23493	AT4G17250	0.9056576643777368
AT4G23493	AT3G03520	0.9037614515261077
AT4G23493	AT2G41160	0.9093814930543379
AT4G23493	AT5G53400	0.9010870903342427
AT4G23493	AT2G36460	0.9060316307477666
AT4G23493	AT5G58787	0.9235684055199045
AT2G20670	AT4G10910	0.9062808244190085
AT2G20670	AT1G80440	0.957487361725572
AT2G20670	AT2G18700	0.9250904179398425
AT2G20670	AT5G19120	0.9587273248589029
AT2G20670	AT3G15500	0.9057078411283805
AT2G20670	AT1G70290	0.9128015644422696
AT2G32690	AT4G38680	0.9251356938203121
AT3G24500	AT5G64510	0.9130854512251348
AT3G24500	AT1G54050	0.917336438284525
AT3G24500	AT3G51910	0.9019178928999003
AT3G24500	AT1G30070	0.918236385902411
AT3G24500	AT1G66080	0.9189305822423046
AT3G24500	AT5G18340	0.9217732323548575
AT3G24500	AT3G09350	0.941267165590873
AT3G24500	AT1G67360	0.9417790155818058
AT3G24500	AT4G36988	0.9146220529697202
AT3G24500	AT1G07350	0.9667064318870147
AT3G24500	AT5G35320	0.9603634198960906
AT3G24500	AT3G08970	0.9048890924811972
AT3G24500	AT4G11660	0.9729869642411134
AT3G24500	AT1G14200	0.9216791305242718
AT3G24500	AT5G09590	0.9171562823932701
AT3G24500	AT5G47610	0.9322360678330157
AT3G24500	AT3G07090	0.9355967846025808
AT3G24500	AT2G25140	0.9088057309180968
AT3G24500	AT5G23480	0.9139763620737918
AT3G24500	AT3G12050	0.9263607649247064
AT3G24500	AT3G25230	0.9358314033128913
AT3G24500	AT1G56170	0.9332514639538715
AT3G24500	AT5G62020	0.9298135105650958
AT3G24500	AT3G17611	0.9399997669643667
AT3G24500	AT1G55530	0.9709633389021065
AT3G24500	AT2G41160	0.9191116785508182
AT3G24500	AT3G57880	0.9062124940988266
AT5G57220	AT1G19380	0.9037603336125899
AT5G57220	AT3G30775	0.9303547851482379
AT5G57220	AT1G66160	0.9270502052836551
AT3G04010	AT2G47890	0.9365782237168632
AT3G04010	AT1G49650	0.9090833694463676
AT3G04010	AT2G17840	0.9284836910516151
AT3G04010	AT5G02860	0.9102760732422246
AT3G04010	AT1G27630	0.9129734458340237
AT3G04010	AT4G02370	0.9172469496692598
AT3G04010	AT3G59820	0.9218845322849551
AT3G04010	AT4G12750	0.9208475440241212
AT3G04010	AT1G21680	0.904100901635783
AT2G27420	AT5G54130	0.9222970485843577
AT2G27420	AT3G17609	0.9076122525373976
AT2G27420	AT3G51240	0.9314405975868152
AT2G27420	AT2G45800	0.9002023633821654
AT2G27420	AT5G15950	0.9270566769629324
AT2G27420	AT4G01080	0.9442521608880383
AT2G27420	AT5G42760	0.9505569314606424
AT2G27420	AT1G65870	0.9065501215057484
AT2G27420	AT1G78290	0.9068312665240765
AT2G27420	AT3G19450	0.9105284072873678
AT4G30660	AT1G19370	0.9147348973324388
AT4G30660	AT3G46970	0.9717556682391522
AT4G30660	AT2G42530	0.9551794623151986
AT4G30660	AT2G28900	0.9367346903460141
AT4G30660	AT5G06690	0.9218256678444348
AT4G30660	AT4G09020	0.9629278993495848
AT4G30660	AT1G49720	0.918850761035012
AT4G30660	AT4G26670	0.9419155691816493
AT4G30660	AT1G28050	0.9277552558375618
AT4G30660	AT4G01130	0.9461554568926672
AT4G30660	AT1G64890	0.9494569968177052
AT4G30660	AT1G10760	0.9852961897458362
AT4G30660	AT3G47860	0.9182228246579335
AT4G30660	AT5G64860	0.9702485540457224
AT4G30660	AT4G32340	0.9597361015538854
AT4G30660	AT5G26570	0.9496792738385735
AT4G30660	AT5G15960	0.9157359297800503
AT4G30660	AT5G39410	0.9449673801628006
AT4G30660	AT2G28840	0.9624580460396776
AT4G30660	AT1G29395	0.9429477725884509
AT4G30660	AT3G26740	0.9317954223351276
AT4G30660	AT5G51570	0.9105851785482085
AT4G30660	AT3G18080	0.9551536226740138
AT4G30660	AT3G05880	0.9388404421020983
AT4G30660	AT3G10410	0.9149352557031589
AT4G30660	AT5G57110	0.9045344051959539
AT4G30660	AT5G27280	0.946520163017659
AT4G30660	AT2G45560	0.932624256151797
AT4G30660	AT3G52180	0.9493855602448608
AT4G30660	AT1G67660	0.9524893829528335
AT4G30660	AT4G18520	0.911164393587246
AT4G30660	AT4G18240	0.9322826169263387
AT4G30660	AT2G17840	0.9218012591350576
AT4G30660	AT5G14550	0.9158490920785175
AT4G30660	AT5G02860	0.9107292359435515
AT4G30660	AT1G79440	0.9236221072688897
AT4G30660	AT2G06925	0.9003243341693338
AT4G30660	AT1G27630	0.939564360503795
AT4G30660	245432_at	0.9546995623012946
AT4G30660	AT5G63810	0.9440073236521318
AT4G30660	AT1G70820	0.9546540093440391
AT4G30660	AT1G51610	0.9175432286524386
AT4G30660	AT1G69830	0.9833105792798833
AT4G30660	AT2G15970	0.9569566812264314
AT4G30660	AT1G31850	0.9217798590529536
AT4G30660	AT3G14310	0.9274965028685362
AT4G30660	AT2G01170	0.968407333134913
AT4G30660	AT2G39900	0.9474771306977756
AT4G30660	AT2G02100	0.9337029083593399
AT4G30660	AT3G58570	0.9590661615698031
AT4G30660	AT3G16180	0.9345937858891468
AT4G30660	AT3G01310	0.9745271958700954
AT4G30660	AT1G12845	0.9356518290451045
AT4G30660	AT2G43535	0.9341150699934129
AT4G30660	AT4G05330	0.907725606510193
AT4G30660	AT1G53035	0.9250764882516105
AT4G30660	AT4G11600	0.934888490555575
AT4G30660	AT1G75960	0.9098182376316242
AT4G30660	AT4G19390	0.9258089899391252
AT4G30660	AT1G06460	0.9712231453654944
AT4G30660	AT3G46440	0.9402408754132877
AT4G30660	AT1G13930	0.9489294005365351
AT4G30660	AT5G63420	0.9102738640659649
AT4G30660	AT4G33490	0.9357790697739695
AT4G30660	AT4G14230	0.9474857449236391
AT4G30660	AT5G27930	0.9118414932296375
AT1G20190	AT5G03870	0.9180450102861495
AT4G27657	AT2G46735	0.9059415208246119
AT4G27657	AT2G29450	0.9008245299946246
AT1G19370	AT3G46970	0.9204646175830697
AT1G19370	AT5G06690	0.9263553516284248
AT1G19370	AT4G09020	0.9185543269082094
AT1G19370	AT1G49720	0.9425339331425313
AT1G19370	AT4G26670	0.9466396035388243
AT1G19370	AT2G25930	0.9176555555715895
AT1G19370	AT4G01130	0.9432851156025877
AT1G19370	AT1G10760	0.9372285127569471
AT1G19370	AT3G47860	0.9324263708785542
AT1G19370	AT5G64860	0.9513060210356588
AT1G19370	AT5G54960	0.9002980509864081
AT1G19370	AT5G39410	0.9397280183767172
AT1G19370	AT2G25730	0.9021208556537952
AT1G19370	AT2G28840	0.9543915801162411
AT1G19370	AT5G51570	0.9110802976361587
AT1G19370	AT4G39090	0.9112209975924039
AT1G19370	AT3G05880	0.9284436771479185
AT1G19370	AT5G27280	0.9425224606295141
AT1G19370	AT1G49650	0.9265309576124199
AT1G19370	AT2G29630	0.905885075046287
AT1G19370	AT1G67660	0.9226247884590837
AT1G19370	AT5G14920	0.9058893737481201
AT1G19370	AT4G18520	0.9326676040096522
AT1G19370	AT2G17840	0.9499478379393154
AT1G19370	AT5G14550	0.9345219770669099
AT1G19370	AT5G02860	0.95004727491982
AT1G19370	AT1G79440	0.9004421314572061
AT1G19370	AT1G27630	0.9512204127674253
AT1G19370	AT4G02370	0.9484758785384613
AT1G19370	AT1G70820	0.9032755478713157
AT1G19370	AT1G69830	0.9111560512046877
AT1G19370	AT3G14310	0.9508664594692224
AT1G19370	AT2G39900	0.9336802752874558
AT1G19370	AT3G58570	0.912030175971855
AT1G19370	AT3G01310	0.9354181251564526
AT1G19370	AT3G26580	0.9347347154873539
AT1G19370	AT3G56720	0.9017952511244139
AT1G19370	AT4G05330	0.9306188539027417
AT1G19370	AT5G63420	0.9162804218967368
AT1G19370	AT2G19450	0.9134733073872041
AT1G19370	AT4G33490	0.911507357265518
AT1G19370	AT4G14230	0.9165868055695806
AT3G46970	AT2G42530	0.9565841071897125
AT3G46970	AT5G60100	0.9127359368106452
AT3G46970	AT2G28900	0.9767970371267104
AT3G46970	AT4G09020	0.9841826039835414
AT3G46970	AT4G12280	0.9441146334574384
AT3G46970	AT4G26670	0.923322397160733
AT3G46970	AT1G28050	0.9295700982040555
AT3G46970	AT4G01130	0.9174225700530795
AT3G46970	AT1G64890	0.9352716107061843
AT3G46970	AT3G63160	0.9067262342179525
AT3G46970	AT1G10760	0.9727894060432535
AT3G46970	AT3G47860	0.9378283349819956
AT3G46970	AT5G64860	0.950312909273279
AT3G46970	AT4G32340	0.9704165498082309
AT3G46970	AT5G26570	0.9742697943407252
AT3G46970	AT5G15960	0.908230162029569
AT3G46970	AT5G61380	0.9075038966553272
AT3G46970	AT5G39410	0.9518023983055335
AT3G46970	AT2G25730	0.916631882666789
AT3G46970	AT2G28840	0.9726128209900943
AT3G46970	AT1G29395	0.9180949441061157
AT3G46970	AT5G23660	0.9000734107951569
AT3G46970	AT5G51570	0.922433240615444
AT3G46970	AT4G19120	0.9046712529863649
AT3G46970	AT1G51090	0.9094002126165762
AT3G46970	AT3G18080	0.9507328924540415
AT3G46970	AT3G05880	0.9361999542044367
AT3G46970	AT3G10410	0.9444550601066167
AT3G46970	AT5G57110	0.9181988381191252
AT3G46970	AT5G27280	0.9080202734146987
AT3G46970	AT2G45560	0.9184399793912517
AT3G46970	AT3G52180	0.9682812230431297
AT3G46970	AT2G29630	0.9048523126080716
AT3G46970	AT1G67660	0.923697775972314
AT3G46970	AT4G18240	0.9622565315091275
AT3G46970	AT2G17840	0.9161084806690248
AT3G46970	AT5G14550	0.9311107188908532
AT3G46970	AT5G11150	0.9318997974304527
AT3G46970	AT1G79440	0.9236086119033865
AT3G46970	AT4G33700	0.9369720955757758
AT3G46970	AT1G27630	0.9337363883157228
AT3G46970	245432_at	0.9213851281682456
AT3G46970	AT5G63810	0.9078817124571705
AT3G46970	AT4G17140	0.9188103550194494
AT3G46970	AT1G51610	0.9220094829663017
AT3G46970	AT1G69830	0.9778047228083171
AT3G46970	AT2G15970	0.9133281271386637
AT3G46970	AT1G31850	0.9626729061433645
AT3G46970	AT3G14310	0.9400091955854017
AT3G46970	AT2G01170	0.9508540962211539
AT3G46970	AT2G39900	0.9107745403118609
AT3G46970	AT2G02100	0.9383084395306099
AT3G46970	AT3G58570	0.9381094969628232
AT3G46970	AT3G16180	0.9559725186080172
AT3G46970	AT3G01310	0.9467975689196017
AT3G46970	AT2G43535	0.9349267771162304
AT3G46970	AT1G53035	0.9292147423361432
AT3G46970	AT4G11600	0.9455181810083689
AT3G46970	AT4G19390	0.9672593331138033
AT3G46970	AT1G06460	0.9384769125812575
AT3G46970	AT3G46440	0.9707016016403366
AT3G46970	AT1G13930	0.9131997518762821
AT3G46970	AT5G63420	0.9210135685988771
AT3G46970	AT4G33490	0.9340819307530082
AT3G46970	AT4G14230	0.945506001922082
AT3G46970	AT5G27930	0.9033651453888575
AT3G54500	AT5G06980	0.970779740866218
AT3G54500	AT5G52570	0.9423949972668955
AT3G54500	AT1G16730	0.9094271401358761
AT3G54500	AT1G07180	0.921896899003873
AT3G54500	AT2G41250	0.9278258380379092
AT3G54500	AT5G64170	0.9551051241103371
AT3G54500	AT3G59060	0.9000047216483972
AT3G54500	AT1G66100	0.9007284253324902
AT3G54500	AT5G36910	0.9052327976157345
AT5G25140	AT5G52570	0.9537264382541346
AT5G25140	AT1G16730	0.9317218325522585
AT5G25140	AT5G17300	0.9024281071697725
AT5G25140	AT2G41250	0.9268871095121592
AT5G25140	AT5G15850	0.9069471542339669
AT5G25140	AT5G22390	0.9149691368866131
AT5G25140	AT2G31380	0.902514832473611
AT5G25140	AT1G13080	0.9154758610178539
AT5G25140	AT1G75100	0.946037505157836
AT2G47890	AT5G06690	0.9053217330519189
AT2G47890	AT4G09020	0.9171543435880222
AT2G47890	AT1G49230	0.9573851488741512
AT2G47890	AT4G26670	0.9341264169825078
AT2G47890	AT1G28050	0.9167369583858848
AT2G47890	AT4G01130	0.9041060521891414
AT2G47890	AT1G10760	0.9369846552988652
AT2G47890	AT3G47860	0.9253694049577638
AT2G47890	AT5G64860	0.9299072235076308
AT2G47890	AT5G39410	0.9300244436048651
AT2G47890	AT2G25730	0.9008824223599801
AT2G47890	AT2G28840	0.9461929574549847
AT2G47890	AT5G51570	0.9165427072841765
AT2G47890	AT4G39090	0.9247117581503885
AT2G47890	AT2G31360	0.9167019669008222
AT2G47890	AT5G27280	0.9081192255967128
AT2G47890	AT2G45560	0.9230038166011443
AT2G47890	AT1G49650	0.9274951528009275
AT2G47890	AT2G16660	0.9168581832337963
AT2G47890	AT2G29630	0.9056488439874468
AT2G47890	AT1G67660	0.9535153889708097
AT2G47890	AT5G14920	0.9092491779828973
AT2G47890	AT2G17840	0.9548004384524057
AT2G47890	AT1G51940	0.9104521286538407
AT2G47890	AT5G02860	0.9185567254415947
AT2G47890	AT1G27630	0.9559961266594879
AT2G47890	AT4G02370	0.9396583196826411
AT2G47890	AT5G03240	0.91028736994499
AT2G47890	AT1G51610	0.9016856051403606
AT2G47890	AT3G14310	0.9272678288512336
AT2G47890	AT2G01170	0.9049875454685076
AT2G47890	AT3G58570	0.9244901122223197
AT2G47890	AT3G01310	0.9028532395229593
AT2G47890	AT3G26580	0.91149129770426
AT2G47890	AT1G21680	0.910485712373873
AT2G47890	AT4G11600	0.9407054661378369
AT2G47890	AT4G14230	0.9173229149157446
AT5G64510	AT1G54050	0.9166746097719072
AT5G64510	AT5G25450	0.9691882332360214
AT5G64510	AT2G32120	0.9440623213392884
AT5G64510	AT1G16030	0.9424707818209501
AT5G64510	AT1G17870	0.9251635284042419
AT5G64510	AT1G30070	0.980428518030556
AT5G64510	AT3G20180	0.93276312539898
AT5G64510	AT5G18340	0.9351977014958461
AT5G64510	AT5G12110	0.940516644834483
AT5G64510	AT2G19310	0.928564915573222
AT5G64510	AT3G09350	0.9369916835520034
AT5G64510	AT1G67360	0.9001649537698329
AT5G64510	AT4G36988	0.9526725099937546
AT5G64510	AT1G07350	0.9635601594140557
AT5G64510	AT5G47830	0.9424524310881741
AT5G64510	AT5G35320	0.9188243835520641
AT5G64510	AT4G29770	0.9007043585045661
AT5G64510	AT3G17110	0.9121354534179595
AT5G64510	AT3G08970	0.9476060957200682
AT5G64510	AT5G09590	0.9708671970297293
AT5G64510	AT1G03070	0.9132834868126479
AT5G64510	AT3G07150	0.9365983179785423
AT5G64510	AT3G53230	0.9502830312027322
AT5G64510	AT5G47610	0.903688237618628
AT5G64510	AT3G22090	0.9041837612963893
AT5G64510	AT2G25140	0.9596679968519451
AT5G64510	AT5G23480	0.9023765434653167
AT5G64510	AT3G12050	0.9553991214617695
AT5G64510	AT3G25230	0.963952939020946
AT5G64510	AT4G23885	0.9066515636772222
AT5G64510	AT3G23990	0.9749582420359953
AT5G64510	AT1G55530	0.9196184701177301
AT5G64510	AT2G21940	0.9402387696798893
AT5G64510	AT5G58590	0.9476195064553307
AT5G64510	AT3G03520	0.9205346628479171
AT5G64510	AT2G41160	0.9553630634490912
AT5G64510	AT5G53400	0.9546706804919083
AT5G64510	AT3G52830	0.9076809874590867
AT5G64510	AT4G26780	0.903829879468719
AT5G64510	AT3G07770	0.9421774372246899
AT5G64510	AT3G57880	0.9370452296000287
AT2G26560	AT4G38550	0.9054232266861526
AT2G26560	AT1G21130	0.9011357650224004
AT5G13170	AT3G09600	0.9212104063966482
AT5G13170	AT1G01520	0.9197223665047108
AT5G13170	AT5G17300	0.900602480368929
AT5G13170	AT1G07180	0.9298159183968436
AT5G13170	AT2G41250	0.9240741918275102
AT5G13170	AT1G55960	0.9149490958004748
AT5G13170	AT1G10370	0.9233616208465077
AT5G13170	AT5G15850	0.9003537527432903
AT5G13170	AT4G31870	0.9463563496102133
AT5G13170	AT3G47420	0.935157652515911
AT5G13170	AT5G23730	0.941840821667261
AT5G13170	AT2G31380	0.9357471782780854
AT5G13170	AT4G08300	0.9204691434012682
AT5G13170	AT4G02850	0.9491755144383324
AT5G13170	AT5G24120	0.9268409012353114
AT5G13170	AT3G01550	0.9024286153176013
AT5G13170	AT4G15430	0.9360278146975124
AT5G13170	AT2G24540	0.9277320509351923
AT2G42530	AT5G60100	0.9054566749598554
AT2G42530	AT2G28900	0.9586458595164951
AT2G42530	AT4G09020	0.9389983387469198
AT2G42530	AT1G28050	0.9026579359513299
AT2G42530	AT1G64890	0.9086151190516975
AT2G42530	AT1G10760	0.9330027679242557
AT2G42530	AT5G64860	0.9261471024574066
AT2G42530	AT4G32340	0.9483294871648092
AT2G42530	AT5G26570	0.9532049841083575
AT2G42530	AT5G15960	0.9249391144385503
AT2G42530	AT5G39410	0.9065355084163544
AT2G42530	AT2G28840	0.9231418951368662
AT2G42530	AT1G29395	0.9405442422875357
AT2G42530	AT4G19120	0.9032757122321653
AT2G42530	AT1G51090	0.9321409892622372
AT2G42530	AT3G18080	0.9254171781931718
AT2G42530	AT3G05880	0.9274042018637974
AT2G42530	AT3G10410	0.9086196859566101
AT2G42530	AT5G57110	0.9432915054621095
AT2G42530	AT3G52180	0.9414912473429334
AT2G42530	AT4G18240	0.9172139005411887
AT2G42530	AT5G11150	0.9378251517572312
AT2G42530	AT3G28290	0.9190217470610456
AT2G42530	AT1G79440	0.9457393599301203
AT2G42530	245432_at	0.9512260967261892
AT2G42530	AT5G63810	0.9373325741563768
AT2G42530	AT4G17140	0.9178860792603288
AT2G42530	AT1G69830	0.9531286272588185
AT2G42530	AT1G49220	0.9232805562218916
AT2G42530	AT2G15970	0.9330434620757189
AT2G42530	AT1G31850	0.9429828112494739
AT2G42530	AT2G01170	0.9235650383418968
AT2G42530	AT2G39900	0.9225611600710777
AT2G42530	AT2G02100	0.9552394221617873
AT2G42530	AT3G58570	0.9247173266981942
AT2G42530	AT3G16180	0.9605554501546052
AT2G42530	AT3G01310	0.9348932686773284
AT2G42530	AT1G12845	0.9241433054988463
AT2G42530	AT2G43535	0.9194866006100133
AT2G42530	AT1G53035	0.9480440057952334
AT2G42530	AT4G11600	0.9045486919672561
AT2G42530	AT4G19390	0.9269196771456545
AT2G42530	AT1G06460	0.9426316289840149
AT2G42530	AT3G46440	0.9317205643261549
AT2G42530	AT4G33490	0.9273513780815453
AT2G42530	AT4G14230	0.9133231620900103
AT2G42530	AT3G05800	0.9218965717455572
AT3G09600	AT1G01520	0.9026625666155388
AT3G09600	AT5G17300	0.909398240778896
AT3G09600	AT1G07180	0.9326734511783848
AT3G09600	AT1G55960	0.9286559743329205
AT3G09600	AT1G10370	0.9718169101517283
AT3G09600	AT5G15850	0.9401245846746538
AT3G09600	AT4G31870	0.9381826443241756
AT3G09600	AT3G17609	0.9215397228871077
AT3G09600	AT5G23730	0.9350515239687079
AT3G09600	AT2G31380	0.9274732374911876
AT3G09600	AT3G27170	0.9199296449718063
AT3G09600	AT4G08300	0.9519098764965888
AT3G09600	AT1G64500	0.9300068193117794
AT3G09600	AT5G24120	0.9543607761047055
AT3G09600	AT5G18670	0.9425461638825333
AT3G09600	AT3G01550	0.9319116066917821
AT3G09600	AT4G15430	0.9463023359026644
AT3G09600	AT3G56290	0.9550087676098189
AT3G09600	AT2G24540	0.9439760409223354
AT3G09600	AT3G01060	0.9405933119204695
AT3G09600	AT4G38960	0.9171382077828115
AT3G09600	AT5G39660	0.9315434145690703
AT3G09600	AT3G24170	0.9201857481662734
AT3G09600	AT5G15600	0.9579907332256844
AT1G54050	AT5G25450	0.9467923153699067
AT1G54050	AT2G32120	0.947556390948611
AT1G54050	AT1G30070	0.9078116227709367
AT1G54050	AT2G19310	0.9456710058614417
AT1G54050	AT1G67360	0.9269330584229106
AT1G54050	AT1G07350	0.9286568411341571
AT1G54050	AT5G47830	0.9100183100378169
AT1G54050	AT5G35320	0.9379802430948212
AT1G54050	AT3G08970	0.9144183884853685
AT1G54050	AT5G09590	0.9275170942150975
AT1G54050	AT3G07150	0.9232006150806218
AT1G54050	AT3G17611	0.929439414759167
AT1G54050	AT2G21940	0.9317025013516219
AT1G54050	AT2G36460	0.9032858905373469
AT1G01520	AT1G16730	0.9069572432145058
AT1G01520	AT1G07180	0.9185233375716558
AT1G01520	AT1G55960	0.919594777840747
AT1G01520	AT1G10370	0.9310153697095427
AT1G01520	AT5G15850	0.9176917982931377
AT1G01520	AT4G31870	0.9097047649490648
AT1G01520	AT2G31380	0.9541084942583479
AT1G01520	AT3G27170	0.9313607757154049
AT1G01520	AT4G08300	0.9014844587093374
AT1G01520	AT2G24540	0.9549017309564827
AT1G01520	AT1G75100	0.9000103259973612
AT1G13700	AT3G15450	0.9119229499718461
AT1G13700	AT2G18700	0.9031558880897459
AT1G13700	AT3G15500	0.9205913853282005
AT3G51910	AT1G66080	0.9531398075688244
AT3G51910	AT3G09350	0.9620102172533593
AT3G51910	AT1G26800	0.9331786083886049
AT3G51910	AT5G35320	0.9402452016621456
AT3G51910	AT3G08970	0.9095964864214219
AT3G51910	AT4G11660	0.9199108576039063
AT3G51910	AT1G14200	0.9425869238202337
AT3G51910	AT4G23570	0.9213361294226823
AT3G51910	AT3G07090	0.93465187576003
AT3G51910	AT2G25140	0.9014059623812128
